,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
OSBPL5,403.365814414627,0.540944325661364,-0.886447976298234,0.111231745464515,-7.9693793583508,1.5947322245409e-15,2.72603526463022e-11,7.93545304887066e-15,2.78216983893405e-11
YAE1D1,349.14410512427,1.70229860501895,0.767484126444704,0.0963181853689033,7.96821621488406,1.60981035995516e-15,2.75164884827136e-11,8.00819832899282e-15,2.80847515397778e-11
C10orf10,1667.89952018058,1.97493939887642,0.981808384792614,0.123216154970521,7.96817905109525,1.61029443171247e-15,2.75231524268295e-11,8.00832287789501e-15,2.80931966556557e-11
VIMP,983.871717634074,1.40174617758592,0.487225135732277,0.0611512609673519,7.9675402931168,1.61863692878358e-15,2.76641237498401e-11,8.04751777131897e-15,2.82387398595583e-11
TTI1,1037.59749665891,1.38774547602066,0.472742989995045,0.0593570088708364,7.96440048088938,1.66026736718038e-15,2.83739693051127e-11,8.25214372872619e-15,2.89650244878289e-11
PDIA6,7492.84861112806,0.833028915470161,-0.263561520687431,0.0330929330928952,-7.96428409496332,1.66183061778897e-15,2.83990234273957e-11,8.25756108172782e-15,2.89922969579464e-11
LPAR2,918.314303210808,0.67603150129429,-0.564837621009803,0.070958259610259,-7.96013915944664,1.71845897905782e-15,2.936502703414e-11,8.53651348195977e-15,2.99802353486427e-11
PVT1,375.758621909648,1.88821852489009,0.917025738498288,0.115237435354999,7.9577069350191,1.75256857035326e-15,2.99461391616262e-11,8.70347602572817e-15,3.05753112783831e-11
MYC,14783.1228068856,1.29420889051489,0.372070492900614,0.0467606566877819,7.95691333817031,1.7638416176185e-15,3.01369978786296e-11,8.75696666504618e-15,3.07719808609723e-11
NCAPD3,3855.92409137506,0.780728744805814,-0.357106707209766,0.0448804156841006,-7.95684936885011,1.76475340626186e-15,3.01508119459839e-11,8.75900083233128e-15,3.07878879256444e-11
PRPF38A,3545.38294124863,1.25820157010637,0.331363067604704,0.0416481469606873,7.95624996035203,1.77331967923582e-15,3.02953934000647e-11,8.79901454037203e-15,3.09373351239481e-11
AUP1,3899.42667615883,1.35132522002841,0.434374926223828,0.0546103118618854,7.95408250592677,1.80463839099473e-15,3.0828637633363e-11,8.95186845871312e-15,3.1483721369294e-11
SKAP2,1207.22991029277,0.709924554662753,-0.494262380688755,0.0621495401647639,-7.95279223914484,1.82354015679078e-15,3.11497129583e-11,9.04305900380099e-15,3.18134815753719e-11
GRINA,3382.03793564927,0.754928084413089,-0.40558887720758,0.0510158666553462,-7.95024967325683,1.86135995805359e-15,3.17938894435134e-11,9.22798687928474e-15,3.2473285828203e-11
RAB12,2671.26942492546,0.781066875587646,-0.35648201649688,0.0448535088550564,-7.94769518810331,1.90013478694178e-15,3.24543021609657e-11,9.41754303778022e-15,3.31497514929864e-11
NUCB2,674.365343048911,0.637230625531254,-0.65011248991944,0.0818093671499931,-7.94667545499397,1.91583464079224e-15,3.27205398300907e-11,9.49265866039802e-15,3.34236511432614e-11
BCL2L13,1796.79027159538,1.31954242722927,0.400037738363472,0.05035022732837,7.94510292385651,1.94029614071723e-15,3.31363774911689e-11,9.6111318770451e-15,3.38504064709528e-11
PLIN3,2015.89967247779,0.756355888887444,-0.402862867954823,0.0507290045999821,-7.94146999594322,1.9979904307347e-15,3.41196825856566e-11,9.89410759426559e-15,3.48569410545977e-11
VAV1,59.0210084878584,0.223503609754561,-2.1616299626602,0.2722308960999,-7.94042848783392,2.0148399172741e-15,3.44054064273725e-11,9.97471543608511e-15,3.51508971967639e-11
PAQR7,494.549283081199,0.597755458944226,-0.742372694616622,0.0935171853377707,-7.93835584267509,2.04878852403248e-15,3.49830640478546e-11,1.01399048483037e-14,3.57431645902707e-11
KLHL26,345.7156810548,1.70814269072475,0.772428496388413,0.0973223384711825,7.93680575829085,2.07454551640534e-15,3.54207901471047e-11,1.02644699600702e-14,3.61925210792075e-11
ESF1,723.783403023239,1.48577542438886,0.571216068362924,0.0719710931719462,7.93674297815973,2.07559539520374e-15,3.54366401823135e-11,1.02667528394456e-14,3.62108372647245e-11
CKAP4,2009.12454390953,0.707818105369615,-0.49854942977174,0.0628362330186308,-7.9341075335296,2.12014342323691e-15,3.61950885215006e-11,1.04841332658138e-14,3.69880221617912e-11
WBP11,3441.1816447569,1.26464593653959,0.338733529506899,0.0427038220917445,7.93215953314828,2.1536752287585e-15,3.67653898301364e-11,1.06469305868294e-14,3.75730180409208e-11
SCN2A,146.110671614862,0.393157216139684,-1.3468217605472,0.169909536825553,-7.92669902884846,2.25047829803388e-15,3.84156645474383e-11,1.1122335520538e-14,3.9261844387499e-11
FOXQ1,431.693385155611,0.615035813600291,-0.701257673705098,0.0884771881260517,-7.92585850158382,2.26575476354422e-15,3.86741680589363e-11,1.11946637226827e-14,3.95283576047925e-11
LOC652276,95.3591606345093,2.55294767312242,1.35216396763127,0.170614123220737,7.92527571637118,2.27640670678725e-15,3.88537096714448e-11,1.1244108552268e-14,3.97141914066104e-11
ANKRD12,1544.65672831475,1.45391742113289,0.539945330120424,0.0681366304936316,7.92445012629279,2.29158101478978e-15,3.91104131794172e-11,1.13158568876373e-14,3.99789223840225e-11
CTC1,569.042654000898,0.606549415012316,-0.721302909740854,0.0910261017126515,-7.9241327066586,2.29744164687238e-15,3.9208139145524e-11,1.13415865793253e-14,4.00811669713355e-11
C17orf97,229.063077465602,2.05444720923171,1.0387502597058,0.131136512110443,7.9211368595115,2.35348716775333e-15,4.01622585177105e-11,1.1614975142468e-14,4.10589371286245e-11
SPRTN,762.69336308459,1.47360891018342,0.559353689830821,0.0706384833429765,7.91854048047645,2.40314707416573e-15,4.1007301673564e-11,1.18567035791559e-14,4.19253038558953e-11
GNB2L1,35648.7040883863,0.811566795258329,-0.301218255539608,0.0380411338699499,-7.91822495536999,2.40925187718178e-15,4.11090647803527e-11,1.18834628920875e-14,4.20318082493133e-11
SERTAD3,264.704353713957,1.86331687964628,0.897873042942555,0.113418166729075,7.91648347735446,2.44322188900341e-15,4.16862518701762e-11,1.20476113837065e-14,4.26244490755536e-11
XPO1,6347.30145006326,0.711698111430733,-0.490662687264637,0.0620032891422872,-7.9134944944396,2.50262911294534e-15,4.26973552959605e-11,1.23370634372547e-14,4.36608675044445e-11
PCCA,661.232952053417,0.681557022309962,-0.55309373006182,0.0699017253488789,-7.91244747252424,2.52377367643863e-15,4.3055578920043e-11,1.24377840562566e-14,4.40297555591483e-11
MRPL16,1348.02748281863,1.42784598744004,0.513840373527145,0.0649555729852915,7.91064338149243,2.56062069672426e-15,4.36816284654192e-11,1.26158115433639e-14,4.46725886750515e-11
ACBD5,645.098112542195,1.5070600913048,0.591736942947049,0.0748095692339905,7.90990977499423,2.57575503395045e-15,4.39372293691268e-11,1.26867934280914e-14,4.49366223222996e-11
SMURF1,1771.46903161118,1.339056651178,0.421216997738149,0.053257005042098,7.90913791350433,2.59177366822567e-15,4.42078834589253e-11,1.27620895895752e-14,4.52160834158651e-11
USP21,840.766775032435,1.43555468281957,0.521608286400234,0.065952478482218,7.90885040872072,2.59776536807912e-15,4.43074861179575e-11,1.2787983806859e-14,4.53206146115084e-11
NEO1,1575.29455042109,1.4013928120386,0.48686140155618,0.0615644298359259,7.9081606514298,2.61219582312679e-15,4.45509997634275e-11,1.28553930409789e-14,4.557236833027e-11
C22orf46,1824.72758679407,0.707855332553624,-0.49847355425931,0.0630553924868992,-7.90532791248388,2.67229205302986e-15,4.55732686723713e-11,1.31474357465197e-14,4.6620807157159e-11
ZNF317,1298.24789339967,1.33584561021148,0.417753278580565,0.0528585030927522,7.90323702219722,2.71752137211888e-15,4.63418919587432e-11,1.33632512411285e-14,4.73994521522827e-11
ALAD,966.864015513129,0.703832182474846,-0.506696612576765,0.0641126042514793,-7.90322930245146,2.71768975143436e-15,4.63420456414587e-11,1.33632512411285e-14,4.74128154035238e-11
LINC00607,49.1836625263797,0.189285001098439,-2.40136799815217,0.303904137007422,-7.90172855756,2.75061914789926e-15,4.69008070908303e-11,1.35213585951678e-14,4.79873016542505e-11
AXIN2,167.177498277096,0.427864722599803,-1.22477336107293,0.155047362321848,-7.89934986788449,2.80361901339533e-15,4.78017041783903e-11,1.37780105092098e-14,4.89119373076949e-11
INTS5,1094.28545134488,1.38030579804661,0.464987922403562,0.0588697384165808,7.89858991920706,2.82076251955546e-15,4.8091180195901e-11,1.38583562140705e-14,4.92110229161645e-11
SLC36A1,377.979335884864,1.70255971084267,0.767705396196814,0.0972413695857846,7.89484351636531,2.90679712481103e-15,4.95550773837784e-11,1.42770221394857e-14,5.07119826394532e-11
SMYD3,347.892691208345,0.592975607417221,-0.753955335448307,0.0955235672869581,-7.89287248018474,2.95309320531799e-15,5.03413798710557e-11,1.45003276273509e-14,5.15196640599776e-11
PIGA,741.982430791217,1.56698759804496,0.647993761616593,0.0821034797311558,7.89240314464649,2.96422363146703e-15,5.0528156021987e-11,1.45508850519341e-14,5.17138454745739e-11
PRCP,1074.81810145532,0.725009616303984,-0.463927964170737,0.0587962730631667,-7.89043148487192,3.0114351104885e-15,5.13299114582766e-11,1.47784801512187e-14,5.25374969375825e-11
MIB2,476.804482688168,0.592369830282506,-0.75542992963229,0.0957474849394586,-7.88981486155955,3.0263515989925e-15,5.15811366532282e-11,1.48475056231786e-14,5.27977299960232e-11
GALE,946.371531385015,0.695372107907901,-0.524142894646628,0.0664374631617442,-7.88926713487817,3.03966243383632e-15,5.18049668598723e-11,1.49086170426507e-14,5.30299508207084e-11
USP43,478.584794496965,1.63894730394222,0.71276946910278,0.0903675757940452,7.88744704989363,3.0843094679361e-15,5.2562801952567e-11,1.51233454124826e-14,5.38088629776132e-11
TGM1,643.881525283238,1.53073636346419,0.614225830927677,0.0779047445176496,7.88431866031628,3.16256301444409e-15,5.38932363291417e-11,1.55026901798234e-14,5.51740743499915e-11
PRELP,83.2627409273494,0.275583084295636,-1.85944075891979,0.23586031665803,-7.88365243151842,3.17947884668011e-15,5.4178319547429e-11,1.55812325728037e-14,5.54691879591811e-11
DNAJB11,2354.2279153916,1.26725458068352,0.341706378776437,0.0434133082484001,7.87100528762467,3.51802767272609e-15,5.99436735155799e-11,1.72354705920751e-14,6.13755107783794e-11
RNF26,2128.21359625405,1.39573760606737,0.481027745267762,0.0611193407237932,7.87030323906132,3.53782673008789e-15,6.02774918272375e-11,1.73276039115984e-14,6.17209251331134e-11
KIAA0226L,178.674657479292,2.11639375189628,1.08160806368119,0.137508940417969,7.86572902382613,3.66954092277626e-15,6.25179687013392e-11,1.79676707658587e-14,6.40188109387547e-11
C19orf71,92.3391937631236,0.370766619786241,-1.43141673128153,0.182020622380687,-7.8640360227304,3.71950511073805e-15,6.33654890665334e-11,1.82072071161437e-14,6.4890486161936e-11
MAP3K3,478.197648663355,1.5608433789614,0.642325778999372,0.0816797913772317,7.86394979919624,3.72206760393279e-15,6.34054216329951e-11,1.82146399490074e-14,6.49351914182114e-11
RHBDL2,597.98325726741,0.643699711364607,-0.635540272945041,0.08083310266205,-7.86237632869458,3.76913630798235e-15,6.42034678701714e-11,1.84398070748907e-14,6.57563520290601e-11
CPEB4,2425.16972551983,0.662217321285013,-0.594623347811208,0.0756375693571874,-7.86148144189016,3.79616681529008e-15,6.46601093648359e-11,1.85668422370481e-14,6.62279262595507e-11
UBTD2,2516.04961561003,1.30223333716405,0.380987977081247,0.0484716994459735,7.8600086532121,3.84106924238236e-15,6.54210913362564e-11,1.87811922653035e-14,6.70112940026027e-11
SNRPB,4140.07283358164,0.786007515034001,-0.34738498870061,0.0442013544392031,-7.8591480534476,3.86754885864582e-15,6.5868224611597e-11,1.89053677186705e-14,6.74732573879351e-11
NT5DC2,3752.99102655477,0.71935432563503,-0.475225534346126,0.0604749658679485,-7.85821914118672,3.8963320705176e-15,6.63545351609147e-11,1.90407308969888e-14,6.79754093022501e-11
RABIF,894.482782454226,1.40711695959925,0.492742250408784,0.0627084888718173,7.85766423770792,3.91362678496988e-15,6.66451505212521e-11,1.91198915963552e-14,6.82771328905846e-11
MORN3,523.85245205688,0.624078604870542,-0.68020034189779,0.0865683575652512,-7.85737838892331,3.9225653254745e-15,6.67934423621798e-11,1.91581955958085e-14,6.84330746682281e-11
MCCC1,875.650727738511,0.688813694403581,-0.537814269441022,0.0684665585258062,-7.85513805602352,3.99332049365972e-15,6.7994268045544e-11,1.949831215572e-14,6.96674693323874e-11
LOC101929633,91.475356219482,0.318925250446409,-1.64870976947755,0.209912128975601,-7.85428539800666,4.02057835567159e-15,6.84543670836645e-11,1.96259121413113e-14,7.01430099930466e-11
IFRD1,4665.38681480104,0.737107348288488,-0.440053354039703,0.0560510484771862,-7.85093884940999,4.12934278151128e-15,7.03020608552295e-11,2.0151192773775e-14,7.20405141662458e-11
ECI2,255.960933820679,0.490259728017887,-1.02838183739412,0.130996220917266,-7.85046950357155,4.14482654841383e-15,7.05615271601971e-11,2.0221097305265e-14,7.23106439636278e-11
HDDC3,234.099169143176,1.96191312237297,0.972261157409982,0.123872370443241,7.84889442198471,4.19720760036868e-15,7.14490649810761e-11,2.04709208263998e-14,7.32244837960320e-11
ZNF865,221.818091847681,1.92481632801586,0.944720785909876,0.120395910585579,7.84678467329132,4.26839190360822e-15,7.26565669832192e-11,2.08122876328533e-14,7.44663651503491e-11
MRPL46,469.436101938229,1.63329421052672,0.70778469159542,0.0902106479371712,7.84591074091796,4.29822589866124e-15,7.3160103021113e-11,2.09518997004873e-14,7.4986849028044e-11
NFE2L1,8116.1001477578,1.35002040184115,0.432981209803992,0.0551875571892882,7.84563100553458,4.30781870770759e-15,7.33190744051832e-11,2.0992794741527e-14,7.51542051746667e-11
TTC4,108.655898536375,2.57882416007581,1.36671340475363,0.174264065060877,7.84277242859095,4.40706249208165e-15,7.50037965527376e-11,2.14704306721185e-14,7.68856122368564e-11
B9D1,241.217702693881,0.540194955797687,-0.88844792649483,0.113326273406097,-7.83973477457551,4.51499054052133e-15,7.68361090185919e-11,2.19900963065145e-14,7.87685249699351e-11
RQCD1,2313.45833066382,1.28580927454479,0.362676662047917,0.0462663664800332,7.83888361331408,4.54569625805321e-15,7.73541132232915e-11,2.21334682997478e-14,7.93042169179963e-11
GLTSCR1,265.729587964515,1.86738709628652,0.901021019158271,0.11495077843965,7.83832029142205,4.56613110214829e-15,7.76972868341553e-11,2.22267642879685e-14,7.9660723208079e-11
FAM63A,436.330885934482,0.605121533184996,-0.724703171153251,0.0924645373331995,-7.83763367075266,4.59116100832376e-15,7.81186045566288e-11,2.23423695819293e-14,8.00973949512164e-11
OSGIN2,1968.57810300704,1.32718940761083,0.408374277204856,0.0521241731810536,7.83464278246421,4.70177502710267e-15,7.99960003111248e-11,2.28742797330823e-14,8.20271671228331e-11
TM4SF18,497.069456811959,0.619629423156662,-0.690522442634722,0.0881556724897614,-7.83298933729898,4.76404728194518e-15,8.10507364077334e-11,2.31707747088976e-14,8.31135688808156e-11
IL13RA1,675.204205472754,0.676885838800252,-0.563015560473802,0.0718822235287088,-7.83247279835383,4.78366715789595e-15,8.13797456901259e-11,2.32597149488999e-14,8.34558572366527e-11
CNN3,6021.53007423517,0.810167550387584,-0.303707792919586,0.0387821624206574,-7.83112064833744,4.83540376564221e-15,8.22550534573397e-11,2.35047239050973e-14,8.43584540953941e-11
SLC10A3,1371.61925171174,1.32110207137981,0.401741936822883,0.0513430146390074,7.82466591896735,5.09006804987133e-15,8.65820575283114e-11,2.47357457376199e-14,8.88013271980553e-11
ERICH1,478.59383564143,1.54148010055991,0.624316265371886,0.0797895045319425,7.82454119792097,5.09511658937101e-15,8.66628380686116e-11,2.47533845776014e-14,8.88894040181667e-11
LLGL2,2979.11491139605,0.752631361576902,-0.409984688223009,0.0523979248594396,-7.82444513447461,5.09900846810178e-15,8.67239360254751e-11,2.47653958058195e-14,8.89573017345037e-11
GORAB,349.240344614645,1.68167313621831,0.749897318802021,0.0958452456252244,7.82404295497642,5.11533401598031e-15,8.69964856097771e-11,2.48377726809887e-14,8.92421172427924e-11
POR,3361.62680784793,0.741783829995382,-0.430929275738455,0.0550840878742466,-7.82311720804453,5.15310836114803e-15,8.76337607896834e-11,2.50142260624899e-14,8.99011284685885e-11
STX5,1291.79642205678,0.749143203512991,-0.416686569460462,0.0532652604050858,-7.82285801836944,5.16373349660364e-15,8.7809288109745e-11,2.50588302035458e-14,9.00864945817472e-11
NOP16,2564.19158642773,1.29489258059966,0.372832422341179,0.0476607436348038,7.82263124549574,5.17304743531487e-15,8.79624985900941e-11,2.50970482637662e-14,9.02489855565033e-11
SLC9A8,808.239747378389,0.679851385834224,-0.556708684336898,0.0711690576388611,-7.82234165811005,5.18496531695604e-15,8.81599652842036e-11,2.51478745953893e-14,9.04569049196152e-11
THRB,380.522723192484,1.69902882892033,0.764710332208735,0.097765830516709,7.82185686110485,5.20497751913423e-15,8.84950277803202e-11,2.52379204554796e-14,9.08060377988157e-11
ART3,94.2458996540837,0.330089075220652,-1.5990727036332,0.204472725233488,-7.82046946264941,5.26266981502276e-15,8.94706495252019e-11,2.55105689338391e-14,9.1812537592887e-11
PADI3,128.601287572709,0.384830231366761,-1.37770595656494,0.176171485960609,-7.82025507165777,5.27164082527534e-15,8.96178940296808e-11,2.55469571771538e-14,9.19690458377536e-11
ZNF106,2925.03940575213,1.29689250788107,0.375058907674791,0.0479673886073726,7.81903953005989,5.32278949717736e-15,9.04820986625179e-11,2.57876660837979e-14,9.28613855677562e-11
REEP4,1319.38324788145,1.37161887268227,0.455879660171988,0.0583109417521031,7.8180809034103,5.36347174480967e-15,9.11682927182749e-11,2.59775480455163e-14,9.35711280599496e-11
SLC25A35,101.898224299355,0.342087893945439,-1.5475610450169,0.197947761741204,-7.81802750081193,5.36574702548896e-15,9.12016021922358e-11,2.59813551503415e-14,9.36108226066804e-11
MDK,486.619883133229,0.617118285096859,-0.696381052891687,0.0891731331456145,-7.80931462567921,5.74998000211954e-15,9.77266601160237e-11,2.78341151822912e-14,1.00314151116978e-10
PSKH1,583.320103914751,1.5357619175693,0.618954578712167,0.0792672291543555,7.80845483455577,5.78933333724284e-15,9.8389720066442e-11,2.80168403332978e-14,1.01000709401539e-10
BCAN,119.055672873158,0.403914559165796,-1.30787794573239,0.167537784213111,-7.80646557954199,5.88140228138851e-15,9.99485503699164e-11,2.84545047701342e-14,1.02606944201104e-10
EVI5L,651.264106615244,0.654851519192994,-0.610760267332445,0.0782751836162238,-7.80273183806183,6.05811938138034e-15,1.02945622647796e-10,2.93013448094154e-14,1.05689950727561e-10
FAM76B,284.479796116066,1.77768150480525,0.829996869388415,0.106385823009372,7.80176198209511,6.10487111134229e-15,1.03733969923928e-10,2.9519285312771e-14,1.06505581408478e-10
DLD,2845.39942156802,0.758311220210176,-0.399138025244899,0.0511631926571852,-7.80127283923212,6.12858469432929e-15,1.04130782541349e-10,2.96257380374809e-14,1.06919288577269e-10
CCDC66,329.19127775785,1.88340292345542,0.913341674135453,0.117082333619861,7.80084958932282,6.14917694826063e-15,1.04474516350948e-10,2.97170473793227e-14,1.07278541039355e-10
GGT1,120.855350466652,0.425757756523154,-1.23189528149428,0.157938185651895,-7.79985711757791,6.19773084935711e-15,1.05293249399728e-10,2.99433986147561e-14,1.08125612397884e-10
CYYR1,1277.08930202779,0.692650197351921,-0.529801149387383,0.0679310249087084,-7.79910431352061,6.23481117184943e-15,1.05916972187378e-10,3.01142070055607e-14,1.08772515704085e-10
PQLC3,254.495301130683,0.515584340568838,-0.955719648345978,0.122567811989112,-7.79747661996999,6.31573340074814e-15,1.07285363278509e-10,3.04966191279967e-14,1.10184284909452e-10
BTF3,8817.45244875892,0.851890448243457,-0.231260180795316,0.029659386080016,-7.79720052773226,6.32956174670218e-15,1.07513935829483e-10,3.05549347628573e-14,1.10425534232966e-10
MAX,963.90307140293,1.38867924201295,0.473713403209185,0.060769896969014,7.79519839322299,6.43073615872755e-15,1.09226053655988e-10,3.10347504910542e-14,1.12190623025161e-10
ADGRG6,1480.85285754517,1.37683502359536,0.461355701884035,0.0591912351342387,7.7943246299513,6.47538764686754e-15,1.09977983794398e-10,3.12415964843062e-14,1.12969612887251e-10
CMAS,900.259439951447,0.682470435108135,-0.551161545626651,0.0707376011821595,-7.7916346669338,6.61477609070105e-15,1.12338742348376e-10,3.19052761068207e-14,1.15401383678371e-10
MEX3A,820.640759896419,1.45854429152171,0.544529197129824,0.0698912765349691,7.79108959123643,6.64337856615522e-15,1.12817854810448e-10,3.20343787908082e-14,1.15900382465144e-10
ATG4C,350.809196584717,1.82548535753582,0.868280096767768,0.111447028647554,7.79096676963606,6.64984033209426e-15,1.12920938679293e-10,3.20566771024362e-14,1.16013114433716e-10
PIGL,104.128509396191,2.55029394922822,1.35066354302649,0.1733670786366,7.79077292902683,6.66005106662204e-15,1.13087667111242e-10,3.20970306376487e-14,1.16191250908288e-10
PPP4R2,1803.96359016564,1.40927572936179,0.494953907222821,0.0635572876858454,7.78752406284717,6.83350294571309e-15,1.16026046515263e-10,3.29238587105525e-14,1.19217292390911e-10
AIFM2,499.010447650374,0.629904966569599,-0.66679390849808,0.0856340107187276,-7.78655469832218,6.88611165431543e-15,1.16912403666967e-10,3.31681678412996e-14,1.20135103921187e-10
GOLGA2,2685.82008999935,0.76041817901817,-0.395135072546001,0.0507630813786173,-7.78390637083039,7.03188070572126e-15,1.1938023874103e-10,3.38609414275499e-14,1.22678190792013e-10
COMMD10,226.844439615712,1.87475414885683,0.906701416152223,0.116503578087328,7.78260574514359,7.10457749763175e-15,1.20607307599797e-10,3.42015615407515e-14,1.23946459023683e-10
TMEM106C,3701.3641224195,0.808983555038049,-0.305817718939394,0.0393000933667881,-7.78160285995238,7.16113709412838e-15,1.21560302172829e-10,3.44643304121831e-14,1.24933197744164e-10
ZNF416,166.945154029993,2.16067073403422,1.11147923574706,0.142863735543992,7.77999561270612,7.25270638872255e-15,1.23107438242177e-10,3.48953986921273e-14,1.26530715657654e-10
NMNAT1,243.796845320081,1.82827237397682,0.870481017503946,0.111946832462631,7.77584321373735,7.49464857998531e-15,1.27206670348091e-10,3.60495282951265e-14,1.30751639126424e-10
DIABLO,1517.90498550763,1.32084238483838,0.401458321105045,0.0516370034100392,7.77462467984721,7.56714271509739e-15,1.28429546160633e-10,3.63881950958073e-14,1.32016371807589e-10
UBAP2L,6469.7221628081,0.764282687752332,-0.387821743555676,0.0498854779246165,-7.7742413161146,7.59009253615119e-15,1.28811460431022e-10,3.64884966618059e-14,1.32416754385694e-10
TLDC1,888.957559839144,0.679938976479235,-0.556522822467507,0.0715930793503391,-7.773416474296,7.63970366770598e-15,1.29645771240971e-10,3.67168788393384e-14,1.33282270186799e-10
PLCD4,343.211788475555,1.73722510771496,0.796784708994761,0.102509140870057,7.7728161823616,7.6760094863926e-15,1.30254204974596e-10,3.68812066922626e-14,1.33915661499605e-10
ALDH3A2,1901.19275614134,1.33283981898831,0.414503407405867,0.0533292863626512,7.7725286737788,7.69345817237428e-15,1.30542598268847e-10,3.69548654392185e-14,1.34220071275242e-10
MTDH,3264.49542306184,1.32135855517307,0.402021999953465,0.0517296374040961,7.77159903157627,7.75014508810896e-15,1.31496711709945e-10,3.72169092229972e-14,1.35209031207149e-10
TAF1C,1005.23125510188,1.37716669860425,0.461703200499568,0.0594182197032877,7.77039774677095,7.8240051528581e-15,1.32742071423391e-10,3.75612531361482e-14,1.36497593896762e-10
RAB24,796.294582126455,0.684040547689667,-0.547846248991124,0.0705182650436374,-7.76885603541312,7.91981188727287e-15,1.34359608667584e-10,3.80107395282978e-14,1.38169038185362e-10
PPID,982.380383088166,1.43393605720712,0.519980692096313,0.0669545496030194,7.76617414618325,8.08923156957891e-15,1.37225724346337e-10,3.88131831581061e-14,1.41124733962874e-10
ICAM1,2447.54662851007,1.38406005704366,0.468906545661921,0.0603849698454343,7.76528574680367,8.14613594906765e-15,1.38182904104035e-10,3.90754709286319e-14,1.42117487767434e-10
MFSD6,2208.55118209748,0.753364375416311,-0.408580281173837,0.0526308483867334,-7.76313309965239,8.28565774364532e-15,1.40541326647712e-10,3.97338056612524e-14,1.44551584995636e-10
FAM65A,749.371944057866,0.636285422595952,-0.652254025300625,0.0840881078122221,-7.75679275311057,8.71040969120849e-15,1.47737258772587e-10,4.17592216193524e-14,1.51961807472823e-10
GATC,880.342642702445,1.41130784495178,0.497032713621709,0.0640896357070645,7.75527443927914,8.81526302465968e-15,1.49506860898228e-10,4.22502963539046e-14,1.53791078728213e-10
KLHL36,1456.1735958525,1.34349538912022,0.425991370026329,0.0549526489246811,7.75197153116675,9.04766779300344e-15,1.53439398101545e-10,4.33522692438171e-14,1.57845612316738e-10
APOO,663.343886175256,0.655376896218121,-0.609603279954586,0.0786858792749421,-7.74730212805434,9.38654385714531e-15,1.5917701072947e-10,4.49636584656115e-14,1.63757644131757e-10
DNAJC21,2259.24459850473,1.26437187397418,0.33842084787697,0.0436921350713464,7.745578176126,9.51478906561069e-15,1.61342278185561e-10,4.55654707764601e-14,1.65995010038644e-10
RAB22A,1105.40267858631,1.40597316169432,0.491569055391914,0.0634886325012562,7.74263101953232,9.73803392920511e-15,1.65118103303602e-10,4.66217727576598e-14,1.69889739928912e-10
FGD5P1,82.08718167844,3.16042458413369,1.66011838886958,0.214479850016858,7.74020677811506,9.92552567963973e-15,1.68287287898292e-10,4.75063706466378e-14,1.73160721006995e-10
PRR15,170.624572890965,2.10369381061388,1.07292473787427,0.13864962518767,7.73838902501182,1.00684375752952e-14,1.70700290651555e-10,4.81771700325289e-14,1.756539619386e-10
GATAD1,538.815412382009,1.52308152847291,0.606993169386244,0.078454355609759,7.73689573598052,1.0187353508369e-14,1.72706204027379e-10,4.8732813081164e-14,1.77728569307005e-10
NLN,2057.21314999374,0.787008485531905,-0.345548903921054,0.0446637480148031,-7.73667502795616,1.02050461093888e-14,1.72995941646359e-10,4.88040664540563e-14,1.78037234424397e-10
BORA,240.013665624271,1.86339705676153,0.897935119682847,0.116118336545765,7.73293130434184,1.05098017024567e-14,1.78151648658344e-10,5.02477392439189e-14,1.8335400050106e-10
F8,181.626280246239,0.471346949449715,-1.08513870386979,0.140328404890922,-7.73285141175282,1.05164019588553e-14,1.78253013202597e-10,5.0265520157312e-14,1.83469148574189e-10
NFKBIZ,555.944740217642,0.587700677576963,-0.766846533235267,0.0992021781104601,-7.73013806593435,1.07430005467104e-14,1.82083116266194e-10,5.13345350692712e-14,1.87422387537909e-10
AK7,35.5505651687001,0.1385631308826,-2.85138466114074,0.368960284651401,-7.72816148446645,1.09110881516919e-14,1.84921121994875e-10,5.2123451230673e-14,1.90354843894418e-10
HMGN2,5705.0324522406,0.776144660891051,-0.365602522243498,0.0473166833782318,-7.72671489506162,1.10357429526241e-14,1.87022735818121e-10,5.27045090477636e-14,1.9252957155148e-10
BUD31,1716.55628133014,1.31232054552226,0.392120153608532,0.0507549514429028,7.72575172394068,1.11195169401017e-14,1.88431334066963e-10,5.30900636390294e-14,1.93991092537013e-10
ZNF22,243.21053258522,1.8866868571228,0.915854991478266,0.118546499156126,7.72570255551858,1.11238102219524e-14,1.88492964210984e-10,5.30960309527174e-14,1.94065993132182e-10
DDX41,3407.97280082988,1.25472109134197,0.327366706919877,0.0423811384912555,7.72434905181754,1.12426378871616e-14,1.90495256360066e-10,5.36485395457936e-14,1.96139060579421e-10
LOC102723517,166.095865890676,0.440195989046907,-1.18378209506566,0.153279322398301,-7.72303841472868,1.13588922000762e-14,1.92453710545891e-10,5.41884695987228e-14,1.98167233322529e-10
AKAP9,1463.76138675045,1.4627680368067,0.548701007561489,0.0710584159647147,7.72182999173463,1.14671277421265e-14,1.94276078207107e-10,5.46898607406064e-14,2.00055510589138e-10
