ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
39676	1,0,0	95,70,60	0,1,0	96,129,102	132	99
39677	14,0,6	45,19,25	7,10,7	46,27,59	192	99
39681	2,2,1	497,354,278	2,0,1	168,139,133	170	99
39687	3,2,0	0,0,0	1,0,7	0,0,1	198	99
39689	6,4,2	4,3,3	3,3,7	7,2,0	198	99
39690	4,3,4	0,0,1	6,2,0	0,0,1	182	99
39691	6,7,8	1,4,1	7,5,5	1,0,2	182	99
39692	0,1,1	1,4,1	1,0,1	1,0,2	198	99
39693	0,1,2	0,0,0	0,0,5	2,0,1	198	99
39694	0,1,1	2,4,5	2,0,0	2,3,5	198	99
39695	0,1,2	3,1,4	1,0,4	0,1,2	198	99
39696	24,21,7	2,0,1	13,9,23	0,0,3	198	99
39698	319,245,192	0,0,0	296,228,286	0,1,0	185	99
39699	251,203,161	1,0,0	281,245,245	2,0,2	190	99
39700	171,134,109	0,0,0	177,160,165	1,0,1	198	99
39701	98,93,60	0,0,0	87,106,99	1,0,0	198	99
39702	38,28,18	0,0,0	41,46,29	1,0,0	145	99
39703	111,73,67	0,4,0	130,100,94	0,0,0	145	99
39708	2,0,0	0,0,1	0,0,0	1,1,4	198	99
39709	2,0,1	0,0,0	0,0,0	1,0,0	198	99
39710	4,0,0	77,74,57	0,0,0	116,41,101	198	99
39713	215,151,138	3,4,4	269,222,259	9,5,2	198	99
39714	7,0,3	0,1,0	6,4,3	0,0,0	197	99
39715	12,3,8	127,88,88	10,8,12	149,134,141	197	99
39716	1,1,0	127,88,88	1,1,0	149,134,141	198	99
39717	1,0,0	5,3,5	1,1,1	4,4,10	198	99
39718	207,149,129	1,3,0	228,205,233	6,0,6	128	99
39719	37,14,16	7,3,1	35,40,30	5,1,5	128	99
39720	37,13,13	0,1,0	34,30,31	0,0,0	128	99
39722	142,104,78	7,3,1	175,135,169	5,1,5	164	99
39723	17,7,2	0,1,0	16,7,27	0,0,0	164	99
39724	315,239,202	1,1,3	362,313,366	2,10,0	164	99
39725	116,89,82	1,0,0	146,111,142	1,0,2	164	99
39727	112,82,90	19,9,2	129,104,135	25,11,25	198	99
39728	119,85,91	0,1,0	134,105,140	0,0,0	166	99
39729	113,83,93	1,0,0	131,114,135	1,0,2	166	99
39730	330,242,212	19,9,2	372,316,384	25,11,25	166	99
39731	176,111,97	1,0,0	163,155,175	0,0,0	166	99
39732	174,111,100	1,0,0	229,172,225	0,0,0	169	99
39733	318,235,212	6,1,0	423,324,410	6,2,0	169	99
39734	125,108,86	0,1,0	175,134,167	1,4,0	169	99
39735	6,1,0	0,1,0	4,1,1	1,4,0	156	99
39736	326,270,209	1,1,0	413,322,398	2,2,1	156	99
39737	136,89,86	2,3,1	182,133,177	9,9,1	156	99
39738	52,49,37	2,3,1	68,63,80	9,9,1	131	99
39739	241,227,157	0,0,0	298,252,299	1,0,1	131	99
39740	341,299,226	0,3,2	354,329,385	3,0,2	161	99
39745	3,3,0	0,1,0	0,1,0	0,0,0	196	99
39746	91,62,56	1,0,0	65,64,70	0,0,0	168	99
39798	5,8,5	0,0,0	3,1,4	0,0,2	198	99
39799	1,0,0	2,5,0	1,0,0	0,4,3	198	99
39801	196,154,140	1,0,0	157,148,184	1,0,0	198	99
39802	8,4,2	242,159,134	6,11,5	229,228,247	163	99
39803	61,56,47	1,0,0	27,18,26	0,0,0	198	99
39804	39,29,25	0,0,1	8,5,15	0,0,0	198	99
39808	21,12,17	0,0,0	19,16,23	0,3,0	198	99
39809	23,25,17	0,0,3	30,30,27	0,2,0	195	99
39810	7,10,8	0,0,1	16,11,8	4,1,1	198	99
39811	40,15,31	0,0,0	27,39,16	0,0,1	197	99
39812	33,11,13	1,0,0	19,28,20	0,0,0	198	99
39813	107,74,52	0,0,1	103,93,106	0,0,1	198	99
39814	398,290,225	1,1,0	274,296,305	2,0,0	198	99
39815	334,264,228	0,0,0	299,251,275	0,1,0	176	99
39816	0,1,0	162,108,71	0,0,0	118,133,137	171	99
39818	0,0,0	23,11,27	1,0,0	26,9,31	198	99
39820	7,3,3	15,8,6	2,5,8	12,9,11	146	99
39821	6,3,3	1,2,1	2,5,6	0,1,1	146	99
39822	5,3,3	4,2,1	4,5,5	3,9,2	146	99
39823	2,2,2	4,2,1	4,1,2	3,9,2	132	99
39825	2,0,1	0,0,0	4,0,2	2,0,0	132	99
39826	71,45,44	0,0,0	47,47,59	0,0,1	198	99
39827	12,0,1	160,110,82	13,1,3	139,93,126	173	99
39828	111,74,64	1,0,0	115,71,88	0,0,0	166	99
39829	287,200,169	1,3,0	233,178,233	0,0,0	166	99
39830	120,90,62	1,0,0	93,71,82	0,0,1	198	99
39831	53,54,31	0,0,1	57,40,51	2,0,1	198	99
39832	81,46,38	1,2,3	68,39,54	0,1,5	198	99
39833	1,5,0	98,71,53	5,2,4	74,61,66	192	99
39834	137,89,78	18,12,16	107,84,96	25,14,16	171	99
39835	120,112,72	18,12,16	91,78,78	25,14,16	181	99
39836	42,50,38	0,1,4	33,29,30	1,1,0	181	99
39837	4,1,0	65,44,42	0,0,0	57,39,48	198	99
39838	1,1,0	43,51,33	0,3,0	38,30,27	198	99
39839	80,60,54	18,18,13	61,49,70	11,4,15	198	99
39840	176,122,102	18,18,13	130,116,127	11,4,15	198	99
39841	361,232,158	0,0,0	257,182,184	1,0,0	198	99
39846	106,63,46	36,13,17	98,87,111	30,40,46	198	99
39847	0,1,1	69,41,25	1,2,5	53,56,69	198	99
39848	9,1,0	0,0,0	2,0,1	1,0,0	161	99
39849	4,1,1	0,2,0	3,0,0	0,0,0	198	99
39850	0,2,4	3,0,0	0,0,1	0,0,2	198	99
39851	3,2,1	0,0,4	3,2,6	0,0,1	198	99
39852	0,0,0	0,0,4	0,0,1	0,0,0	196	99
39853	1,0,0	0,0,0	1,1,0	0,0,1	198	99
39854	0,0,0	0,1,2	0,1,1	1,0,0	198	99
39855	0,0,0	0,0,1	0,0,1	1,0,1	198	99
39856	2,0,0	0,0,0	0,0,0	0,3,0	175	99
39858	0,0,0	0,1,0	0,0,1	0,0,0	198	99
39859	0,0,2	3,0,0	0,0,0	1,1,0	198	99
39865	298,231,177	6,3,0	268,209,210	5,4,7	198	99
39866	186,145,83	6,3,0	158,116,123	5,4,7	190	99
39867	168,137,101	0,1,1	125,105,114	0,0,0	198	99
39868	287,230,178	2,1,0	238,173,203	1,4,1	198	99
39869	125,96,77	2,1,0	118,72,96	1,4,1	198	99
39873	2,1,0	2,0,0	1,2,1	1,0,1	198	99
39874	438,238,303	0,4,0	426,312,362	0,0,0	198	99
39875	0,1,0	215,134,112	0,0,0	224,141,184	198	99
39878	299,181,177	1,0,0	298,207,304	3,2,0	198	99
39879	7,0,1	115,74,83	0,4,1	114,79,113	198	99
39880	53,31,28	2,0,0	41,18,38	0,0,0	198	99
39881	26,17,14	2,1,0	21,7,19	0,0,0	198	99
39882	56,34,42	3,0,1	51,39,49	0,0,0	175	99
39883	55,32,34	3,0,0	43,41,39	0,0,1	153	99
39884	53,32,31	0,0,0	47,29,39	1,0,0	198	99
39885	16,12,11	16,6,6	28,22,16	12,10,19	197	99
39886	12,9,13	16,6,6	22,12,15	12,10,19	198	99
