ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58396	26,18,13	19,17,14	19,25,11	16,14,16	274	99
58397	34,31,25	0,0,1	26,19,38	4,3,1	294	99
58400	75,62,56	2,1,1	74,60,94	3,2,8	182	99
58401	32,27,28	5,3,0	33,22,32	5,1,3	167	99
58402	7,3,0	0,0,1	5,1,3	0,0,0	192	99
58403	5,3,0	2,0,0	5,1,4	1,0,0	192	99
58404	39,52,42	2,0,0	63,55,64	0,0,0	202	99
58405	20,28,26	0,0,0	34,34,31	0,0,1	202	99
58406	45,26,29	0,0,0	35,28,20	0,1,0	168	99
58407	0,0,1	2,0,0	0,0,1	1,0,0	168	99
58408	2,0,0	0,0,0	0,0,1	0,0,1	168	99
58409	20,19,16	3,0,0	20,15,34	0,0,0	168	99
58410	37,17,33	2,0,0	36,36,46	1,0,0	171	99
58411	87,49,63	0,0,0	79,73,66	0,0,1	171	99
58412	4,3,1	47,22,40	5,3,4	51,47,53	240	99
58413	69,36,64	0,0,3	78,75,80	0,0,5	167	99
58417	28,14,16	2,1,9	18,16,20	8,5,10	341	99
58418	56,36,45	2,1,9	31,38,55	8,5,10	195	99
58421	495,303,235	1,0,0	381,278,338	0,0,0	461	99
58422	248,176,125	3,0,0	207,207,227	1,2,1	163	99
58423	43,58,34	1,0,0	58,48,40	0,0,0	156	99
58424	141,123,91	0,0,0	127,99,107	0,1,0	407	99
58425	138,84,66	0,1,0	82,73,99	0,0,0	279	99
58426	46,34,21	3,1,0	54,29,47	0,0,0	214	99
58427	51,52,39	1,1,0	61,35,59	0,0,0	227	99
58428	40,17,24	0,0,0	43,22,26	0,1,0	195	99
58429	188,117,110	0,0,0	125,66,147	0,1,1	196	99
58430	176,98,90	1,1,3	124,83,90	10,2,3	195	99
58431	82,43,57	0,0,0	89,59,53	1,0,0	215	99
58432	44,24,27	0,1,0	51,37,23	0,0,0	153	99
58433	102,40,63	0,0,1	96,67,70	0,0,0	247	99
58434	0,1,0	76,81,62	2,2,0	86,45,78	258	99
58436	112,80,75	1,0,0	106,77,121	0,0,0	258	99
58437	2,1,0	930,599,500	1,6,2	762,569,653	199	99
58438	143,99,85	0,1,0	273,229,206	1,0,0	172	99
58439	55,32,26	0,0,0	74,62,48	0,0,2	172	99
58440	191,132,106	0,0,0	233,214,238	0,0,2	232	99
58441	282,198,165	3,0,0	431,381,396	0,0,0	232	99
58442	229,136,104	0,0,0	327,288,342	0,2,0	145	99
58443	170,111,97	1,0,0	274,221,291	0,2,0	254	99
58444	354,289,241	0,1,0	637,485,596	4,1,0	215	99
58445	329,213,206	2,2,0	521,426,494	2,0,1	206	99
58447	3,2,1	22,22,29	4,15,6	23,29,46	136	99
58448	29,13,5	22,22,29	27,19,24	23,29,46	225	99
58449	109,94,62	1,1,2	128,98,114	1,0,2	255	99
58450	67,44,38	0,0,0	71,52,51	3,0,0	255	99
58454	213,187,122	1,0,0	189,159,198	0,0,0	393	99
58455	50,34,17	2,0,0	35,35,37	0,0,0	189	99
58456	198,130,114	3,1,0	171,129,163	1,0,0	351	99
58457	5,0,0	64,45,33	0,2,1	68,36,52	197	99
58459	9,3,5	34,22,22	10,11,10	39,28,44	226	99
58461	6,4,4	2,3,0	2,3,1	3,1,2	292	99
58462	4,3,4	2,3,0	3,3,1	3,1,2	323	99
58463	2,4,1	25,26,19	3,1,2	40,20,32	158	99
58465	73,60,31	0,3,2	68,55,59	3,0,0	205	99
58467	16,7,12	0,0,0	21,14,16	0,0,1	182	99
58469	26,27,10	27,29,26	8,6,8	8,9,11	294	99
58470	2,0,1	93,64,53	1,0,0	101,96,110	200	99
58472	62,50,42	0,0,0	70,65,59	0,1,0	211	99
58473	421,300,236	0,0,0	528,408,506	0,0,3	169	99
58474	1,1,1	222,167,156	3,1,3	284,217,278	204	99
58475	225,172,159	2,0,0	276,244,270	0,1,0	262	99
58477	2,1,3	0,0,0	12,0,10	0,6,0	177	99
58483	5,1,1	0,0,0	1,4,1	1,0,0	321	99
58486	22,14,17	0,0,2	17,9,10	0,0,0	331	99
58488	17,11,3	3,1,1	9,3,3	1,0,1	216	99
58489	4,3,2	0,0,2	0,2,0	0,0,0	216	99
58490	19,7,8	0,0,0	12,9,8	2,0,0	234	99
58491	31,19,16	0,2,0	23,20,12	0,0,0	234	99
58492	0,0,0	0,2,0	2,0,0	0,0,0	234	99
58494	244,154,132	0,1,0	270,260,245	0,0,0	245	99
58495	542,376,343	0,1,0	604,474,519	1,0,0	286	99
58496	373,280,247	8,1,1	503,379,477	2,2,3	213	99
58497	259,184,146	1,1,0	293,233,337	0,0,0	213	99
58498	2,0,0	121,99,103	0,2,0	212,154,150	194	99
58499	5,0,0	121,99,103	0,3,1	212,154,150	225	99
58500	225,169,145	1,1,0	257,262,319	0,0,0	297	99
58501	338,267,247	7,3,2	467,414,466	2,8,10	297	99
58502	21,14,6	2,0,1	28,14,10	1,0,0	248	99
58503	26,14,16	0,0,0	24,22,28	2,0,0	178	99
58504	59,56,36	1,0,0	135,68,135	0,0,1	216	99
58505	44,27,28	2,0,2	49,26,31	6,0,1	215	99
58506	17,15,18	0,1,0	26,18,23	1,5,0	215	99
58507	33,27,26	0,1,0	25,13,33	1,5,0	203	99
58508	33,26,26	2,2,1	25,12,35	0,0,0	203	99
58509	35,26,28	0,1,0	31,11,34	1,5,0	186	99
58510	62,40,37	2,2,1	48,19,41	0,0,0	186	99
58511	33,25,10	0,0,0	14,8,9	0,0,1	201	99
58512	6,7,5	1,2,1	1,3,2	0,1,0	311	99
58513	337,290,238	0,0,0	362,262,335	1,0,0	197	99
58514	281,183,162	1,2,0	260,210,287	0,0,0	150	99
58515	52,46,25	0,0,0	44,45,46	0,0,1	216	99
58518	1,1,1	10,10,7	0,0,2	18,9,9	150	99
58522	58,31,41	1,0,0	40,49,50	1,0,0	207	99
58523	41,18,17	0,0,0	42,24,45	0,0,1	170	99
58525	45,47,34	0,2,0	50,49,38	0,0,0	175	99
58527	403,289,230	1,0,0	372,311,347	0,0,0	222	99
58528	43,41,20	0,0,0	43,37,38	1,0,0	191	99
58529	180,143,100	0,0,0	183,161,150	1,0,0	142	99
58530	243,176,115	0,1,0	195,155,171	1,0,0	284	99
58531	16,13,8	0,0,0	17,5,14	1,0,0	201	99
58532	70,45,40	0,0,0	62,70,60	1,0,0	795	99
58533	75,45,43	0,0,0	74,78,76	0,0,1	795	99
58534	903,645,519	0,0,0	1140,1023,1197	1,0,0	222	99
58535	0,0,0	1,0,1	0,1,0	1,0,2	217	99
58560	42,36,39	0,2,0	41,28,39	0,0,0	188	99
58561	32,23,36	0,2,0	29,25,26	0,0,0	341	99
58562	53,52,18	1,4,3	35,34,33	0,1,1	202	99
58563	80,63,33	0,4,1	55,54,53	0,0,3	183	99
58570	543,396,301	0,0,0	496,453,476	2,0,1	185	99
58571	7,1,0	79,67,55	2,5,9	96,71,122	186	99
58572	230,168,127	0,1,0	204,167,170	0,0,0	849	99
58573	0,0,0	1,0,0	0,0,1	1,0,0	195	99
58574	0,1,0	2,3,0	0,0,1	2,1,3	195	99
58575	1,2,0	0,0,0	1,0,0	0,0,1	197	99
58576	1,0,0	2,3,0	1,0,0	2,1,3	197	99
58578	0,0,0	2,3,0	3,0,1	2,1,3	201	99
58580	241,241,189	0,0,0	307,224,309	0,2,0	194	99
58581	52,44,38	20,15,25	66,61,39	34,27,19	226	99
58583	90,77,41	2,0,0	47,36,51	1,1,0	251	99
58584	65,55,26	2,0,0	28,21,32	1,1,0	271	99
58585	72,55,27	2,0,0	32,23,37	1,1,0	283	99
58586	21,14,7	0,0,0	14,9,10	0,1,0	160	99
58587	59,33,35	0,0,0	43,21,31	6,1,0	160	99
58590	7,1,3	10,0,1	7,10,4	1,0,0	194	99
58591	47,29,39	10,0,1	31,34,22	1,0,0	178	99
58592	8,4,3	21,12,14	3,4,0	12,25,12	174	99
58593	706,507,382	115,83,43	397,306,348	35,32,32	2001	99
58599	153,92,103	0,0,0	151,120,163	0,1,0	235	99
58600	280,205,177	0,1,0	246,200,261	0,0,3	296	99
58601	206,147,128	1,0,1	187,159,184	0,0,0	296	99
58602	179,105,98	1,0,1	161,131,154	0,0,0	295	99
58603	253,164,149	0,2,2	223,176,231	3,4,3	295	99
58604	134,78,82	0,1,0	142,107,103	0,0,0	211	99
58605	0,0,2	52,22,26	0,0,2	35,38,47	215	99
58606	301,192,160	2,0,1	278,206,208	1,2,1	347	99
58607	218,135,109	0,0,1	190,150,157	0,0,0	347	99
58608	95,62,58	0,0,1	99,67,64	0,0,0	246	99
58609	183,120,109	7,1,1	186,124,120	0,3,6	246	99
58610	254,205,172	0,0,0	232,210,214	1,0,0	240	99
58611	194,138,128	1,5,0	174,145,177	1,2,3	241	99
58612	109,89,83	0,0,0	99,82,107	0,1,1	200	99
58613	225,168,141	0,0,1	235,150,190	3,0,0	226	99
58614	2,0,1	62,35,36	0,3,0	48,62,59	208	99
58615	445,321,247	0,0,0	322,226,258	2,0,0	192	99
58616	590,443,299	0,0,0	384,244,322	3,0,0	215	99
58617	441,296,232	2,3,0	267,197,213	2,5,7	237	99
58618	48,31,28	22,21,12	35,24,28	16,3,17	164	99
58619	6,2,0	1,0,0	0,0,0	1,0,0	172	99
58623	456,298,246	2,0,3	312,284,371	0,1,1	189	99
58624	347,207,219	15,3,7	256,261,285	12,9,13	146	99
58625	8,3,3	281,187,177	8,3,5	241,220,200	152	99
58626	5,0,1	0,3,0	1,1,3	2,1,0	152	99
58627	58,46,32	0,3,0	46,47,42	2,1,0	310	99
58628	246,172,150	12,5,4	115,80,96	5,3,5	283	99
58629	791,543,471	2,0,0	260,248,256	1,0,1	631	99
58630	1,3,0	162,133,97	0,0,0	59,68,75	241	99
58631	0,1,1	3,1,1	1,0,0	1,0,0	303	99
58632	0,1,1	10,2,1	3,0,1	5,3,7	303	99
58633	0,0,0	3,1,1	0,1,0	1,0,0	197	99
58635	3,1,3	10,2,1	1,1,0	5,3,7	200	99
58636	0,0,2	0,0,0	0,1,0	2,0,1	200	99
58638	0,0,0	0,0,2	0,3,0	0,1,0	142	99
58639	0,0,0	14,5,7	0,2,0	6,9,7	388	99
58642	0,0,0	8,7,8	1,0,2	23,16,11	166	99
58645	269,198,184	6,4,9	177,128,173	8,2,12	240	99
58647	24,3,4	2,2,0	8,6,8	0,1,0	311	99
