ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
8998	497,253,460	1,0,0	157,140,198	1,0,0	249	99
8999	503,308,514	0,0,1	171,127,146	0,0,0	174	99
9001	269,145,225	0,0,0	272,211,283	0,1,0	214	99
9002	546,287,549	1,0,0	502,462,535	0,0,0	213	99
9003	385,215,410	3,0,0	116,115,146	0,0,2	244	99
9016	124,78,117	1,0,0	163,89,139	0,0,0	215	99
9017	68,35,50	0,0,0	53,51,68	0,0,1	203	99
9018	2,1,0	39,23,36	1,3,4	49,38,37	229	99
9019	120,70,94	0,0,0	122,105,125	0,1,1	228	99
9020	80,40,58	1,0,0	62,61,90	1,1,0	139	99
9021	44,34,24	0,0,0	29,24,42	1,5,1	175	99
9022	202,90,157	0,2,2	132,126,140	0,0,5	283	99
9023	135,80,165	0,0,0	107,81,130	1,2,1	244	99
9024	174,93,149	0,0,0	115,89,133	2,0,0	218	99
9025	141,91,146	2,2,4	135,113,115	2,2,1	179	99
9026	201,145,208	2,0,1	133,118,140	2,0,2	187	99
9027	179,135,210	0,0,0	129,122,151	1,0,0	231	99
9028	242,103,186	0,1,2	119,110,161	2,0,1	290	99
9029	164,106,194	3,0,2	134,107,148	3,1,1	170	99
9031	282,153,268	1,0,0	158,151,200	0,0,0	214	99
9032	8,1,2	118,58,110	3,4,0	86,59,115	202	99
9034	510,279,483	0,0,3	400,300,426	0,0,0	325	99
9035	296,168,286	0,0,3	229,164,264	0,0,0	325	99
9036	400,222,374	1,0,0	317,245,311	0,0,0	325	99
9037	222,176,253	1,0,2	190,142,193	0,1,0	145	99
9039	63,30,72	1,3,0	42,34,32	0,2,0	199	99
9040	38,22,35	0,0,0	26,16,29	2,0,0	142	99
9041	293,158,301	0,1,0	21,12,17	0,0,0	392	99
9042	161,101,171	1,0,0	17,9,16	0,0,0	217	99
9043	425,172,314	1,0,0	32,18,21	0,0,0	224	99
9044	6,5,6	184,76,137	0,0,0	15,10,11	193	99
9045	1,1,0	184,76,137	0,0,0	15,10,11	177	99
9046	3,1,0	184,76,137	0,0,0	15,10,11	274	99
9048	0,0,0	2,6,3	1,2,0	49,30,33	275	99
9049	0,2,3	0,0,0	2,1,0	0,0,1	165	99
9050	0,0,0	1,0,0	1,0,0	0,0,0	165	99
9052	0,2,3	0,0,0	2,1,0	1,0,0	177	99
9053	2,0,1	1,0,0	0,0,1	0,0,0	231	99
9054	2,2,4	0,0,0	2,1,0	1,0,0	231	99
9055	7,1,9	7,5,3	1,8,3	3,4,2	173	99
9071	0,0,1	1,0,1	3,1,0	0,2,1	303	99
9072	0,0,1	2,0,7	5,1,1	5,5,15	303	99
9075	0,0,0	9,7,17	2,1,4	13,14,39	242	99
9077	0,0,0	9,7,17	3,2,0	13,14,39	330	99
9078	1,1,0	9,7,17	2,3,7	13,14,39	250	99
9081	25,13,18	0,0,1	48,18,42	0,0,0	208	99
9082	37,22,40	0,0,1	82,78,79	0,0,0	149	99
9083	36,30,63	7,10,12	87,73,107	27,27,40	306	99
9084	43,40,42	0,0,0	118,115,101	1,0,0	260	99
9085	80,68,90	0,0,0	208,197,227	1,0,0	320	99
9087	61,49,66	3,1,0	2,8,6	1,0,0	162	99
9088	6,3,1	40,24,66	1,0,0	6,7,2	333	99
9090	125,57,73	0,0,0	9,14,25	2,0,0	234	99
9091	3,2,3	36,22,36	2,0,1	15,19,16	157	99
9092	79,49,90	1,0,0	42,44,48	0,0,0	180	99
9093	10,8,9	32,19,39	1,1,6	21,14,18	262	99
9094	58,25,39	2,5,6	21,21,29	2,4,2	196	99
9095	81,37,64	0,1,1	25,42,26	1,0,0	159	99
9096	130,71,111	0,0,0	46,70,70	1,0,0	198	99
9097	33,19,37	0,0,1	11,23,19	0,0,0	198	99
9098	9,6,10	0,0,1	6,6,5	0,0,0	189	99
9099	106,59,84	0,1,0	39,49,56	0,0,0	189	99
9100	23,9,16	16,6,15	11,16,16	10,15,6	159	99
9110	480,283,483	5,0,1	471,331,403	0,3,0	232	99
9111	232,111,214	42,17,25	283,203,257	4,1,5	203	99
9115	19,6,5	0,0,0	20,12,10	0,0,3	377	99
9117	39,24,39	0,0,0	31,24,39	0,0,2	162	99
9118	15,8,16	0,0,0	16,9,14	0,0,2	261	99
9119	52,25,50	0,0,0	49,40,31	2,0,0	211	99
9120	36,26,40	1,0,2	50,20,38	2,0,0	215	99
9121	15,12,18	1,0,2	24,5,20	2,0,0	245	99
9122	379,233,421	1,0,0	512,422,449	2,0,0	222	99
9123	277,174,264	0,0,0	370,353,363	2,0,0	234	99
9124	304,195,379	1,0,0	408,365,425	0,0,1	226	99
9126	1,0,5	0,0,3	2,0,0	0,0,0	150	99
9128	780,452,796	3,0,0	472,300,434	1,1,0	759	99
9131	3,0,0	2,0,0	1,0,0	0,0,0	168	99
9133	1,4,6	0,1,0	0,0,1	0,0,0	290	99
9138	511,255,483	35,13,20	388,287,287	10,10,13	192	99
9139	60,24,45	0,0,0	29,27,39	2,0,0	192	99
9140	290,191,281	27,9,20	229,103,141	11,9,3	192	99
