,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
RBM15B,2330.90091098713,0.862738369907084,-0.213004974259566,0.0517695026278039,-4.11448755439979,3.88040493148219e-05,0.762033920444473,0.000592507983768627,0.569992680385419
BTF3,8817.45244875892,1.09002513830262,0.124361407008001,0.0302281354783264,4.11409453610422,3.88702125395394e-05,0.763294363638934,0.000592901923149838,0.570964551993294
FAM109A,281.975171760492,0.692299736246314,-0.530531296373362,0.128979889661762,-4.11328694546592,3.90065037565532e-05,0.765931707763679,0.000594363624149388,0.57296653368001
SIX1,155.709817043699,0.635589150693705,-0.653833596339977,0.159013534036016,-4.11181098705651,3.92567633361714e-05,0.770806548105726,0.000597557094968935,0.576642596645022
PDLIM5,3148.98611706483,0.851514900548088,-0.231896319230466,0.0564111658620365,-4.11082302035043,3.94251309589462e-05,0.77407302124795,0.000599498704612796,0.579115748655961
LINC01128,471.677661963501,0.761748451031627,-0.392613433603776,0.0955507275566878,-4.10895284257096,3.97457217809388e-05,0.780327755725172,0.000603748611416971,0.583824907240211
ARHGAP39,854.790498403026,1.23471917381289,0.304182950621661,0.0740428573135225,4.10820113726362,3.98752768750473e-05,0.782831435610928,0.000605090849191704,0.58572794201757
ERLIN1,1240.34978254162,0.83341359479535,-0.262895461148957,0.0641196632081288,-4.10007551498848,4.13015347258292e-05,0.810790428202753,0.000626086938687002,0.606678243587705
SETD7,2999.39100936446,0.854266561609285,-0.227241782528431,0.0554962254374753,-4.09472501484722,4.22669743954933e-05,0.829700707383533,0.000640061429789073,0.620859586895401
JRKL,447.031324482306,0.757878603870163,-0.399961317230336,0.0976960131001264,-4.09393694316292,4.24109696446519e-05,0.832484923154871,0.000640702456732612,0.622122085487366
ZBTB18,1479.1293483119,0.857397498007301,-0.221963887690169,0.0542208972748316,-4.09369632090543,4.24550284384006e-05,0.833307298188928,0.000640702456732612,0.622762787944099
ADAR,7401.74041308447,0.908725842422002,-0.138082987966522,0.0337317272723209,-4.09356410514524,4.24792560973515e-05,0.833740359422718,0.000640702456732612,0.623403490400832
AUNIP,1010.45600808631,0.812459063292403,-0.29963297191786,0.0732006386933203,-4.0933108954581,4.25256917078438e-05,0.834600113727488,0.000640702456732612,0.624044192857564
ZNF786,247.235356379717,0.696597519763114,-0.521602758672209,0.127428371417909,-4.09330161618077,4.25273943300631e-05,0.834600113727488,0.000640702456732612,0.624684895314297
ERCC-00130,11607.4835408569,1.29135780251982,0.36888879026664,0.0901390854778696,4.09243990341135,4.26857891674336e-05,0.837665926621716,0.000642429874057819,0.627011557080431
ITGB8,2656.70997470854,0.830699089010152,-0.267602122598424,0.0654796214493168,-4.08680008642927,4.3736367210964e-05,0.858238733780746,0.000657567551649795,0.64244349796185
B4GALT1,5042.65342837376,1.11910751669765,0.162348647891704,0.039773244323366,4.08185579661972,4.46775159089307e-05,0.876662217165037,0.00067103070673444,0.656268031186282
MAEA,1231.7197605658,0.849734788008882,-0.234915465081979,0.0575787173072052,-4.07990097849196,4.50548891211172e-05,0.88402197944544,0.000676007422165567,0.66181126630009
TBC1D16,3504.05401439225,0.819560707274901,-0.287077276934642,0.0703933094359469,-4.07818980574941,4.53877066596982e-05,0.890506804663278,0.00068030614604521,0.666700023124306
SH2D4A,1447.60750603367,0.850110337835855,-0.234277990674977,0.0575187942153148,-4.07306853126971,4.63977646609042e-05,0.910277744882279,0.000694736763612662,0.681536765104021
ZNF250,174.471523320257,1.4513551479981,0.537400591466528,0.131987138027077,4.07161333671983,4.66886356527655e-05,0.915937654235954,0.000698380212936327,0.685809369103473
LINC00641,258.531744333346,1.46599299394824,0.551878208778487,0.135620502825779,4.06928301606019,4.71580352521185e-05,0.925099177540809,0.00070468400795358,0.692704379818369
ELL2,675.970787326613,1.24703659527162,0.318503802811692,0.0783061586411484,4.06741702490211,4.75371268583359e-05,0.932488280453117,0.000709626886607821,0.698272856422096
C22orf29,1042.83569832772,0.825486184090991,-0.276684025491059,0.0680285805941637,-4.06717328326554,4.75868578258248e-05,0.933416216253553,0.000709648075739634,0.69900335460354
CCDC110,41.0191020173936,2.33833697616781,1.22548285066292,0.301416583640276,4.06574461120385,4.78793452660851e-05,0.939105478048993,0.000713285702447793,0.703299702613524
TMEM185B,2018.44922367603,0.871604583373702,-0.198254311933859,0.0487661560525072,-4.06540781521504,4.79485442652523e-05,0.940414798674393,0.00071359287407527,0.704316166712291
EID2,255.619340663867,0.693223356509413,-0.52860783139817,0.13005244671775,-4.06457429090432,4.81202103313977e-05,0.943733565019372,0.000715422843682086,0.706837769557901
TRIB2,1630.55747477967,1.18666073668606,0.246907531053391,0.0607688757887376,4.06305905529276,4.84337696823163e-05,0.949834657239906,0.000719356565079418,0.711443642863545
SDR42E1,322.813516425386,0.705348852526117,-0.503591130524192,0.124080950119849,-4.05856926496593,4.93742891964439e-05,0.968229811142265,0.000732584781824812,0.725258934006564
PTPN21,451.35395127511,0.76515015814848,-0.386185195241448,0.0951903199157023,-4.05697969692131,4.9711401551881e-05,0.974790873030835,0.000736315250050603,0.729688412800147
TBC1D9,2155.32453619749,1.15829975109891,0.212008650100266,0.0522586364682755,4.0569112481335,4.97259669174347e-05,0.975026759317059,0.000736315250050603,0.730424728050198
SRPK2,1674.59243389141,1.17069668769918,0.227367340711962,0.0560554720483315,4.05611321078385,4.98960818024498e-05,0.978312475900634,0.000738090176834024,0.732923545596185
RAPH1,2728.59538398802,1.16648020010738,0.222161819152958,0.0547860659425736,4.05507888421531,5.01173865722153e-05,0.982601481134854,0.000740617999355403,0.736174291359271
PROX1,53.5958626280816,2.5676577118133,1.3604528931211,0.335830641772062,4.05100882380018,5.09972841005325e-05,0.99980175479094,0.000752863423269068,0.749099106152722
LMCD1,207.675771848406,1.44387292012138,0.529943771602847,0.130980561099899,4.04597267833245,5.21063104979956e-05,1,0.000768463448699857,0.765389594905058
RNF122,52.8287000857996,2.04171411150307,1.02978086876625,0.254557167291639,4.04538155308137,5.2237972811477e-05,1,0.00076963248006799,0.767323582627786
LRPAP1,1695.81364894777,0.860959107592225,-0.215983378374319,0.0534419901335128,-4.04145462836868,5.31206598810024e-05,1,0.000781853079150345,0.780289372992044
MESDC2,1132.99525974452,0.837490817164156,-0.255854723061666,0.0633364766473997,-4.03961092572347,5.35399422780917e-05,1,0.00078723544757046,0.78644821212289
MTA3,1823.12062263529,1.15002211132212,0.201661599941906,0.0499340378820116,4.03855983804894,5.37803749398644e-05,1,0.000789979927491668,0.789979927491668
BACE2,4509.6785065437,0.904054019739805,-0.145519114633742,0.036037272842637,-4.03801684076307,5.39049840949959e-05,1,0.000791019292079315,0.791810311371395
BRF2,524.224247565229,1.26475125477512,0.338853670461216,0.083987606864832,4.03456751668803,5.47029595202768e-05,1,0.000801927916560225,0.803531772393346
FAM98A,1903.93637713189,0.858196279338939,-0.220620448509636,0.054718043315755,-4.03195061703007,5.53158121457853e-05,1,0.000809517739223188,0.811946292440858
CBX6,2902.45314213834,0.875639033284523,-0.191591828044543,0.047519152446343,-4.03188647484574,5.53309149826456e-05,1,0.000809517739223188,0.812755810180081
CASP3,786.291805182957,0.814919676909211,-0.295270228716091,0.0733043073075257,-4.02800653278635,5.62517810211122e-05,1,0.000822171553650863,0.826282411419118
RDH10,2173.08851893288,0.817015068575168,-0.291565407999644,0.072419899115153,-4.02603996362979,5.6724052513608e-05,1,0.000828250106731995,0.833219607372387
SLC30A1,1159.30563330431,1.23271240698914,0.301836256832289,0.0749792471836281,4.02559732419128,5.68308689382792e-05,1,0.000828653740211101,0.834454316392578
ISG20,219.991896510151,1.42824316316751,0.514241623926453,0.127747356976955,4.0254580297831,5.68645224407917e-05,1,0.000828653740211101,0.83528297013279
CSRP1,8825.12235243272,1.10633234786271,0.145784843608394,0.0362222936940875,4.02472700485532,5.70414476220462e-05,1,0.000830408150763367,0.837881824120237
MMP20,28.0357673599055,3.35055607389719,1.7444005518325,0.433576494485034,4.02328210597384,5.73926819271987e-05,1,0.000834694163196655,0.843041104828621
ZNF548,387.290239442313,1.33675638043053,0.418736562836042,0.104155759710982,4.02029195502946,5.81260614016381e-05,1,0.000844523952451694,0.853813715928663
CDCA8,2761.64227389241,0.884294537747325,-0.177401117382909,0.0441470056428971,-4.01841789266293,5.85902184142977e-05,1,0.000850426599098438,0.860631718287619
VDR,2767.72139792984,1.13145761659902,0.17818254353752,0.0443623223516136,4.01652875891515,5.90616593778832e-05,1,0.000856423212834872,0.867556714601726
GFOD2,867.629493038173,0.800162522766211,-0.321635036168246,0.0801140534520052,-4.0147143017914,5.95178448483238e-05,1,0.000862187004908313,0.874257622977029
TRIM16L,886.627845582227,0.769937504287919,-0.377186747668168,0.0939899611510385,-4.01305355432632,5.99383079089035e-05,1,0.000867422467856042,0.880433804873883
LPIN1,2266.55837314083,0.848931700199777,-0.236279606770721,0.0588859897678383,-4.01249274576631,6.00809258831857e-05,1,0.00086863063021468,0.882528720298115
LIG4,1421.21264095987,0.832982168249394,-0.263642482914216,0.0657481620660787,-4.00988369301104,6.07486634591335e-05,1,0.000876839576418435,0.891745849217549
PIK3C2B,873.601710041365,0.805847729793348,-0.311420837059234,0.0776647725627705,-4.00980813801439,6.07681046220959e-05,1,0.000876839576418435,0.892622688793967
PTRF,4335.02504627254,0.894520790623956,-0.160813080825375,0.0401156943781889,-4.00873232579043,6.10455632877531e-05,1,0.000879978684135236,0.896698279133806
ERN1,317.713219217449,1.39592807597509,0.481224609808882,0.120080550732965,4.00751501281027,6.1360962259934e-05,1,0.000883658014349187,0.901331174636171
LATS1,1234.30379468429,0.807898758690965,-0.307753580976906,0.0768387307584583,-4.00518824216821,6.19681130838871e-05,1,0.000891527534857217,0.910249613089218
EHD1,6500.06980742116,1.12187021646897,0.165905787456055,0.0414490800678091,4.00264100396534,6.26393128650988e-05,1,0.000900302217882032,0.920108866675437
DTX2,373.695600301723,1.32915807104503,0.410512688325018,0.102575115109366,4.00206899975037,6.2790979923147e-05,1,0.000901599906247416,0.922336704091106
UHRF1,1405.90316954332,0.841435646636753,-0.249075157055535,0.0623139586956925,-3.99710052561229,6.41230750591586e-05,1,0.000919827978070293,0.94190384954398
DUSP7,880.149553521779,1.2280833803908,0.296408515425205,0.0742189124316157,3.99370599371571,6.50485144640502e-05,1,0.000932192808743837,0.955497628962433
SUV39H2,758.023497096911,0.789103484035156,-0.341713585378064,0.0855743172319479,-3.99317922048802,6.51932549401824e-05,1,0.000933356454012027,0.957623721816339
YPEL2,156.443996688768,1.57041429328199,0.651145208808983,0.163113782243686,3.99196928580932,6.55268613574841e-05,1,0.000937219149445068,0.962524066480085
GRAMD1A,1333.96256287411,1.20662941280783,0.27098265505107,0.0679414549102971,3.98847294937748,6.64999840862428e-05,1,0.00095021232124788,0.976818266242821
ZIC2,179.33733631127,0.677450142010745,-0.561813321883108,0.141012993234989,-3.98412450508644,6.77293580087641e-05,1,0.00096648331759837,0.994511333808723
ICAM1,2447.54662851007,1.18652301359675,0.246740083068661,0.061933047050978,3.98398100557793,6.77702918596447e-05,1,0.00096648331759837,0.995477817126321
RAD17,64.7369851378162,2.28310527838607,1.19099738654623,0.298989486960104,3.9834089106456,6.79337172098984e-05,1,0.00096787426973443,0.997878372096197
CDK12,3085.83293663604,0.872866694700384,-0.196166754411255,0.0492926067042849,-3.97963847982507,6.90201465966645e-05,1,0.00098240012922326,1.0138369333584
FITM2,135.297279379553,0.619107401081957,-0.691738388892647,0.173876511338061,-3.97833142366037,6.94005898556653e-05,1,0.000986858920028914,1.01942526438987
VCL,12250.7780261678,0.900958141937205,-0.150468014178628,0.0378404759155952,-3.97637742491011,6.99730398404231e-05,1,0.00099336355731964,1.02713791826851
ASAP1,1875.2146534788,1.18433822946761,0.244081152159105,0.0613838551567844,3.97630861625881,6.99932794489636e-05,1,0.00099336355731964,1.02813128182583
CHRNA9,26.2773821057157,3.57764327618557,1.8390095446468,0.46271465964085,3.97439222278845,7.05592041375751e-05,1,0.00100042871580776,1.03644414957684
ZNF419,283.144342439759,1.39768446646419,0.483038702596531,0.12176928746322,3.96683525591319,7.28332992719257e-05,1,0.00103088005841657,1.06902262057799
CYB561,2688.93812401042,0.887836964753498,-0.171633318915975,0.0432675637110062,-3.96678953458884,7.28472667054532e-05,1,0.00103088005841657,1.0700535006364
HN1L,4155.39469846188,0.884843159499249,-0.176506338070448,0.044518788605417,-3.9647605786149,7.34696506608259e-05,1,0.0010386869091019,1.07919569855687
ATHL1,274.951382579767,0.738733536459692,-0.436874021384164,0.110246793231827,-3.96269141784018,7.41095449806163e-05,1,0.00104670590487804,1.08857414107316
RPL36AL,2465.31150835602,0.8622464751472,-0.213827768908452,0.0539632982359066,-3.96246663748535,7.41793755176006e-05,1,0.00104670590487804,1.08962084697804
APCDD1,485.42374910414,0.747779396657074,-0.419315373290309,0.105850494679141,-3.96139266577221,7.45138766574864e-05,1,0.00105041682746816,1.09453433422182
ZBTB42,174.582449647134,0.681236990787303,-0.553771320210762,0.139813124583334,-3.96079639777089,7.47002066829294e-05,1,0.0010520338791616,1.09727133596555
KIF5B,6811.76974782861,1.13869188003429,0.187377419317209,0.0473427957041679,3.95788665477381,7.56158221511997e-05,1,0.00106351879766052,1.11031362475759
SNHG7,598.344378255115,0.775176447714208,-0.367403357057613,0.0928314758389773,-3.95774551397739,7.56605040203723e-05,1,0.00106351879766052,1.11137714355525
C6orf62,4032.88142036588,0.852066473452775,-0.23096210906096,0.0583765083765307,-3.95642212054283,7.60806756745233e-05,1,0.00106840252866451,1.11754904498307
AHR,5330.66816192617,1.15972761342279,0.213785997672433,0.0540829803419525,3.95292560285546,7.72014459940862e-05,1,0.0010831060555942,1.13401204020713
MIEF1,3750.73502324603,0.891952817259741,-0.164960698761688,0.0417547279394208,-3.9507070672576,7.79206487877413e-05,1,0.00109215306301826,1.14457641004313
OTUD7B,1262.90135178643,0.842427096631202,-0.247376253553701,0.0626326380153483,-3.94963810231147,7.82694419248341e-05,1,0.00109599602710571,1.14969983243389
CEP68,285.300257765591,0.730411441745049,-0.453218729867046,0.114931334596255,-3.94338699240871,8.03388571057387e-05,1,0.00112390235431066,1.1800974720262
XKRX,30.9438002938724,0.407617381437504,-1.29471252331729,0.328400797451841,-3.94247679470741,8.0644455040701e-05,1,0.00112710409142993,1.18458640009286
SCD,32834.8257448969,0.893931725532514,-0.161763445802068,0.0410511174246349,-3.94053696830657,8.12994199894219e-05,1,0.00113515931408023,1.1941875984124
MEX3A,820.640759896419,0.806944395213112,-0.30945883094335,0.0785366115716084,-3.94031299225573,8.13753664460809e-05,1,0.00113515931408023,1.19532275772648
DLX2,299.640171654801,1.40710628218626,0.49273130298248,0.125073335425174,3.93953916162457,8.16382756051326e-05,1,0.0011377463286184,1.19918463036379
SNORD101,19.3396584487763,0.266493086309163,-1.90782998958346,0.484384695642398,-3.93866694539816,8.19355736972549e-05,1,0.00113983765732001,1.20252872847262
CDC25B,4343.45469452353,1.13728913786906,0.185599083377018,0.0471225885478585,3.93864363347782,8.19435336734928e-05,1,0.00113983765732001,1.20366856612994
SOCS6,1752.14354984718,1.19510951991085,0.25714283292761,0.0653010634698379,3.93780467367706,8.22304878106085e-05,1,0.00114274705340589,1.20788363545003
KCTD2,1511.11230735255,0.84409776691644,-0.244517987333075,0.0621929723613536,-3.93160156283215,8.4381833924311e-05,1,0.00117153568857675,1.2394847585142
SETD2,2755.48901234162,0.879090065704665,-0.18591711303519,0.0473282455492027,-3.92824857287197,8.5566744900684e-05,1,0.00118686488748456,1.25688991584615
COA7,1566.31172012545,0.860574613675219,-0.216627812427149,0.0552051416528266,-3.92405138255917,8.70721514760032e-05,1,0.00120574679373651,1.2780916013607
SLC10A7,222.237661819228,1.42356815566917,0.509511566133977,0.129845079661391,3.92399594549657,8.70922015218487e-05,1,0.00120574679373651,1.27929734815444
PNRC2,1982.58767131128,0.871107888364101,-0.199076684480345,0.0507595560455242,-3.92195480003413,8.78334715483215e-05,1,0.0012148642783176,1.29018586357329
PABPC4,8394.67347741258,0.908432282349496,-0.138549119844336,0.0353693301003069,-3.91721074307635,8.95794332315546e-05,1,0.00123784787839916,1.31583229473831
MCU,1444.45141680158,1.16840426034016,0.224539523773068,0.0573499217659949,3.91525422980101,9.03089971590014e-05,1,0.00124628117275368,1.32604316780992
SEC24C,4805.28451337843,0.896713547798711,-0.157280900345954,0.0401726939387323,-3.91511957315644,9.03594151394015e-05,1,0.00124628117275368,1.32728944898267
RCOR1,2090.31123359977,0.863965934566145,-0.210953665602054,0.0539283340076119,-3.91174082203759,9.16332207065584e-05,1,0.0012626645205991,1.34600037895864
SNHG20,378.407185845256,1.32710508525337,0.408282613339137,0.104406993401087,3.91049105083113,9.21086730730629e-05,1,0.00126802652180902,1.35298429877022
RANBP2,5853.13426483429,0.882838871121067,-0.179777942457188,0.0459938626859726,-3.90873764364257,9.27796533366797e-05,1,0.00127606772271769,1.36284032786249
SLC19A2,907.52033436915,1.21347266753602,0.279141613347453,0.0714356979012746,3.90759272392398,9.32202707488594e-05,1,0.00128092849114125,1.36931255703
HIC1,37.5636659085197,2.15689551478214,1.10895629056573,0.283891805372643,3.90626382860924,9.37341683282104e-05,1,0.00128678616689073,1.37686119857308
UBIAD1,905.316726203694,0.818655189900613,-0.288672165081709,0.0739179809797021,-3.90530370629277,9.41071210812502e-05,1,0.00129069981471754,1.38233950156248
LCN2,6621.70881294937,1.11114599572098,0.15204838780231,0.0389580706913332,3.90287262957647,9.50577319078129e-05,1,0.00130252147760622,1.39630302399386
LY6E,8.33865706781322,10.3196667722503,3.36732448097956,0.862862916715401,3.9025022581776,9.52033497467306e-05,1,0.00130330102929145,1.39844200442973
LMO7,1789.54809266367,1.16562106180508,0.221098851052485,0.0566741036027084,3.90123243240709,9.57042041633994e-05,1,0.00130893766755696,1.40579905495617
RPTOR,2362.81731598954,0.851147634098724,-0.232518701508362,0.0596074515384226,-3.90083279031786,9.58623481100641e-05,1,0.00130988095943138,1.40812203138873
PCYT1A,1051.90727088942,0.837349394816917,-0.25609836340187,0.0657022589404291,-3.89786237995363,9.70455372653654e-05,1,0.00132481588930386,1.42550189689095
C7orf25,363.354279499546,0.739591129786222,-0.435200172863167,0.111658835534767,-3.89758831693764,9.71553954814943e-05,1,0.00132508412648809,1.42711560422767
OLFM4,2027.79107645302,1.15888185678292,0.212733497042265,0.0546044737013117,3.89589868049868,9.78352843295963e-05,1,0.00133311919435755,1.43710249151744
FRMD3,997.403897793202,1.19432604441381,0.256196738149737,0.0658319287590623,3.89167905268869,9.95528800762634e-05,1,0.00135526622376296,1.46233225544023
FAM76B,284.479796116066,1.36426007863832,0.448118701836131,0.115159524790764,3.89128647977948,9.97141157703912e-05,1,0.00135620430236229,1.46470064655128
LAMB3,733.574187613087,1.23839054367353,0.308466360245327,0.0793125069936797,3.88925242610107,0.000100553487878116,1,0.00136557953041822,1.4761914723821
ARHGAP30,37.3514519818961,2.3370278156482,1.22467490539113,0.314893976809868,3.88916586400947,0.000100589356110866,1,0.00136557953041822,1.47755705191251
RHOU,99.8798765211352,1.69955909397258,0.76516052551537,0.196826262684093,3.88749202002304,0.000101285316427632,1,0.00137375809141781,1.48778001300549
PIM2,254.989035418121,0.724545573475134,-0.464851657612052,0.119597387901702,-3.88680443417473,0.00010157251969869,1,0.0013763826031864,1.49199874185405
KANK2,1822.73618193096,0.855179430614606,-0.225700942141383,0.0581150450120048,-3.88369211612518,0.00010288217023773,1,0.0013928444226931,1.51123619862201
PCNXL4,586.651730586202,0.79024293561487,-0.339631861687609,0.0875544679299703,-3.87909229211764,0.000104846972575099,1,0.00141813736662581,1.54009718015563
ABHD17C,248.619071027211,0.698710093137093,-0.517234114179959,0.133350811529812,-3.87874740503041,0.000104995708360601,1,0.00141884264959417,1.54228196010886
MANEAL,293.258012059935,0.710078321422741,-0.49394993266954,0.127406904469633,-3.87694791523068,0.000105774990406533,1,0.0014280595901485,1.55372883408157
CEP85L,241.126748174817,0.662979418385439,-0.592964011056517,0.153020472389843,-3.87506326307665,0.000106597002319292,1,0.0014378359660864,1.56580336706808
RABIF,894.482782454226,0.829697265250168,-0.269343063961074,0.0695242193479192,-3.87408972710939,0.000107023978292152,1,0.0014422708414068,1.57207521713342
SKI,1597.60336703089,0.849103531161055,-0.235987622632848,0.0609279047726875,-3.87322727596297,0.000107403581976516,1,0.00144605977603396,1.57765121565305
KIT,1276.88524455751,1.25203016932035,0.324269326331595,0.0837378446474303,3.87243459270892,0.000107753597772302,1,0.0014494437707668,1.58279259767735
SETBP1,450.465215101435,1.29245366915791,0.370112564892902,0.0955881614078661,3.87194982560304,0.000107968180725671,1,0.00145100146997198,1.58594460667938
NKX1-2,272.929994220651,0.722232288401648,-0.469465175465313,0.121294721099512,-3.87045018290744,0.0001086345557797,1,0.00145862247700915,1.59573298984801
ERCC-00043,436.307451098065,1.34548686398997,0.428128305992049,0.110661790261055,3.86879974544131,0.000109372421969417,1,0.00146718859023632,1.60657150630877
TMEM248,2203.76072127294,0.875588461804811,-0.191675151568433,0.0495548564845375,-3.86793878876918,0.000109759206645144,1,0.00147103374672493,1.61225298641052
ST3GAL4,1629.32347300837,1.16399951748144,0.219090460198707,0.0566691850003042,3.86613042339556,0.000110575820310393,1,0.00148062736968037,1.62424822453937
PABPC1L,383.247670490852,0.775511430523743,-0.366780049101965,0.0949707634795422,-3.86203117321441,0.000112448213787542,1,0.00150432769792824,1.6517518123252
IVD,1275.05755397984,0.845043425366648,-0.242902613905136,0.0629319263616956,-3.85976765607134,0.000113494884745989,1,0.00151694846408902,1.66712636203384
EIF2S2,5301.72625618931,1.1050108836872,0.144060579358085,0.037337733649474,3.85831075636576,0.000114173421959808,1,0.00152463035924329,1.67709339516762
FHDC1,484.054602512356,0.779091330687077,-0.36013563360175,0.0933553703821443,-3.85768523147151,0.000114465926743266,1,0.00152714804535135,1.68138999793184
ZRANB2,2307.89043747963,1.15338267877798,0.205871261625273,0.0534480494265532,3.85180121321688,0.000117252189457481,1,0.00156290146183388,1.72231741094093
RABGAP1L,1176.01617200655,1.18792750006064,0.248446790267745,0.0645063073421834,3.85151158862375,0.000117390973772464,1,0.00156333274138144,1.72435601374373
EFCAB14,3068.52790610042,0.898710894931432,-0.154071003094417,0.0400294139797232,-3.84894475778389,0.000118627753775377,1,0.00157837235073054,1.74252307520652
SMUG1,303.37344936562,0.735224045543084,-0.443744144067705,0.115409707095534,-3.84494645411743,0.000120578765474413,1,0.00160287917289923,1.77118148605365
BIRC3,598.395670527133,1.25748911937856,0.330545916940144,0.0860105855876129,3.84308413530612,0.000121497793655822,1,0.00161363570615765,1.78468109101037
PPP3CA,1500.13131993916,1.15313129972453,0.205556792848062,0.0534930931361144,3.84267913476266,0.00012169852808749,1,0.0016148416251826,1.78762967907714
SPATA13,1394.73153611629,0.847284234293067,-0.239082070292835,0.0622435598748485,-3.84107320939791,0.000122497570930271,1,0.00162397727382198,1.79936681939475
RNMT,2727.03394571691,1.14125593491729,0.190622362731712,0.0496815412030266,3.83688505058091,0.000124604759864678,1,0.00165042318994793,1.83031931765226
TMEM170B,540.029191817919,0.765642622627503,-0.38525694930884,0.100422853872509,-3.83634734975707,0.000124877755136006,1,0.00165254895963315,1.8343293451928
UGT8,903.246582776328,0.839152982215852,-0.252994248983994,0.0660249624113115,-3.83179694079841,0.000127210716071422,1,0.00168190657819362,1.86859820837312
SDF2,710.195035582208,0.803132075649599,-0.316290835393568,0.082560984899879,-3.8309963934797,0.000127625376409766,1,0.0016858715414416,1.87468915408306
STOX2,386.336831451444,1.31115007068041,0.390832821971249,0.102026818879549,3.83068712975027,0.000127785906930646,1,0.00168647545993194,1.87704718690425
KCNQ5,501.584023269228,1.3434098377538,0.425899498879636,0.111198535277739,3.83008191444134,0.000128100608760513,1,0.00168911116883588,1.88166984208317
ING1,1548.77067977963,1.18067048309308,0.23960637477682,0.0625832848599866,3.82860016556938,0.000128874179496743,1,0.00169778728486785,1.89303282262765
EXPH5,630.201367918036,1.28422798878016,0.360901346606933,0.0943670460045481,3.82444255582122,0.000131068299857568,1,0.00172474025124046,1.92481012038436
C17orf97,229.063077465602,0.668460886120302,-0.581084949005794,0.151946245747569,-3.8242797388437,0.000131154936390197,1,0.00172474025124046,1.9265348606356
RNF121,901.275746116933,0.830129173542815,-0.268592248151154,0.0702443702392037,-3.82368362384793,0.00013147259580074,1,0.00172737116253763,1.93120095971707
KLHL11,527.180555662235,1.27645417583993,0.352141746538498,0.0921627624839629,3.8208679628041,0.000132982836988462,1,0.00174434999729073,1.95192764696833
NFATC2,798.304665252351,1.26761831380936,0.342120408199052,0.0895408207519131,3.82083172039432,0.000133002382528805,1,0.00174434999729073,1.95367199696562
BARX2,2364.49473915802,1.16727538023514,0.223144957645255,0.058418356322965,3.81977466828408,0.00013357364318472,1,0.00175027943330986,1.96206324474036
HK1,8052.3031467025,1.10329487825779,0.141818432401711,0.0371517111783248,3.8172786098868,0.000134931771416783,1,0.00176649981313826,1.98201279034113
KIAA2026,598.925362518872,0.79719641828432,-0.326992866565706,0.0857096812731487,-3.81512171913941,0.000136115823380199,1,0.00177766583395108,1.99631873152706
EPG5,599.779248384536,0.796184195787761,-0.328825860590626,0.0861907776790169,-3.81509332489384,0.000136131475834492,1,0.00177766583395108,1.99809639736101
KPNA2,7053.02223408957,0.880928088378023,-0.182903840525775,0.0479425373785581,-3.81506383530667,0.00013614773389577,1,0.00177766583395108,1.99987406319496
AKAP8,1625.75246233213,1.15328349358501,0.205747191668539,0.0539638960259073,3.81268230836711,0.000137466761862645,1,0.00179329419627033,2.01924926500039
OASL,50.4935411607722,1.83401191694403,0.875003013229695,0.229600613675029,3.81097854759287,0.000138417780123203,1,0.00180409828946738,2.03321877222973
SDHAP2,6.62926064252448,24.7950652410538,4.63198111627911,1.21559158161587,3.81047482257312,0.000138700138091916,1,0.00180617582307815,2.03736632843215
ETS1,2274.23303942878,1.16151880007555,0.216012505465074,0.0567372350952769,3.80724413345719,0.000140524006969887,1,0.00182830570272867,2.06415713838066
NOP2,3516.35223601926,1.12184171793638,0.165869138641201,0.0435836904751125,3.80576166985943,0.000141368463758857,1,0.00183766492402995,2.07656136415385
SNX19,2199.34239451503,0.871850325475899,-0.197847612669397,0.0520370651055395,-3.80205171579393,0.000143502762389502,1,0.00186375957271387,2.10791207673939
PHC2,2139.12173966842,0.863809600546399,-0.211214743862559,0.0556504849292197,-3.79538011449851,0.000147417418306513,1,0.00191291029814874,2.16541445750438
HOXA5,39.4288035443733,0.357104228132343,-1.48558287927912,0.391495571015836,-3.79463521240966,0.000147860686699015,1,0.00191696877927787,2.17192562692183
TOLLIP,825.376976791648,0.824413186995427,-0.278560513032088,0.0734450233055387,-3.7927758818082,0.000148972599190036,1,0.00192968122531079,2.18825850950244
ALDH3A2,1901.19275614134,0.861011817727894,-0.215895055569051,0.0569324773781599,-3.79212473286594,0.000149363855512723,1,0.00193304464636686,2.19400567362639
NOP56,4925.52395147614,0.909947915094013,-0.136144126264043,0.0359059315723506,-3.79168901354675,0.000149626206548282,1,0.00193473534153848,2.19785934798772
OSBPL3,1027.64969284363,1.18603062316355,0.2461412605718,0.0649198296157904,3.79146498117012,0.000149761267540523,1,0.00193477859182299,2.19984325890274
REV3L,2933.80149517718,0.849671861484189,-0.235022306826047,0.062006331324561,-3.79029531026219,0.000150468285637134,1,0.0019419198410422,2.20990477910603
GRIP1,348.19537714056,1.34781207048576,0.430619351208757,0.113626875817744,3.78976670888553,0.000150788833358432,1,0.0019419198410422,2.21184669894707
PRIM2,501.876741994094,1.26017848794315,0.33362808724388,0.0880357121942853,3.78969033052858,0.000150835202870372,1,0.0019419198410422,2.21378861878811
