ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
485	585,612,380	51,104,52	661,447,361	41,26,31	109	99
486	0,0,1	5,9,2	0,0,0	5,2,5	108	99
487	1,1,0	0,2,0	2,0,0	0,1,0	105	99
489	0,1,0	38,57,33	0,3,0	84,43,39	114	99
492	65,64,26	0,0,0	65,47,50	0,0,2	712	99
493	1,0,2	4,5,0	1,5,0	0,2,0	103	99
495	932,1125,546	3,7,6	1077,682,671	14,8,7	236	99
496	1435,1707,878	9,0,1	1690,1142,1050	2,4,2	236	99
497	307,329,168	18,43,13	297,218,192	51,60,25	547	99
498	0,2,0	4,0,3	1,0,1	5,0,1	109	99
499	0,1,2	55,60,36	0,0,0	35,26,12	137	99
503	155,167,97	1,1,0	144,108,107	1,0,1	281	99
504	124,136,82	4,5,2	125,95,78	6,0,2	281	99
505	199,245,118	3,0,0	198,131,141	2,0,0	316	99
506	8,13,3	13,6,5	5,7,13	12,2,1	277	99
507	47,66,28	2,6,2	50,43,32	6,1,2	112	99
509	2,3,3	33,46,22	1,3,1	50,32,23	122	99
510	1,0,0	120,134,75	0,0,1	84,60,56	217	99
511	259,325,173	1,2,0	284,210,176	0,1,0	346	99
512	30,33,11	74,80,34	39,21,20	74,58,55	236	99
521	93,110,72	1,1,0	129,103,71	0,0,1	529	99
524	12,5,6	0,0,0	3,3,9	2,0,0	182	99
525	0,3,1	68,83,42	3,1,4	64,40,40	149	99
526	140,150,111	2,1,5	141,90,70	0,2,2	133	99
527	10,19,15	1,0,3	20,28,13	0,0,0	210	99
528	5,9,2	3,0,0	24,19,5	1,0,1	120	99
529	0,0,0	37,48,23	0,2,0	29,21,24	162	99
531	0,1,0	8,4,1	4,4,0	8,5,5	267	99
535	703,801,441	6,3,0	721,460,411	5,5,6	142	99
536	239,236,147	17,8,11	248,178,119	16,9,5	147	99
537	441,459,314	91,107,61	414,310,243	87,75,57	147	99
538	497,567,330	9,23,20	503,368,255	21,11,11	114	99
539	197,181,112	442,518,256	134,107,82	421,319,277	236	99
540	1,0,0	67,66,20	0,0,0	60,38,39	115	99
541	15,8,2	13,23,12	24,24,12	10,11,14	1419	99
542	7,8,8	86,163,66	2,1,5	116,90,46	114	99
543	133,113,67	5,5,3	142,76,105	6,2,3	165	99
544	3,1,0	68,73,48	2,1,1	95,70,55	882	99
545	7,14,5	30,24,7	14,6,2	25,26,17	114	99
546	0,3,1	0,1,0	6,4,6	1,1,0	114	99
547	10,4,3	14,22,8	4,3,7	16,13,15	127	99
548	5,11,13	0,2,0	10,7,5	1,0,0	209	99
554	4,5,2	165,142,69	6,2,5	114,102,53	115	99
556	1,5,0	0,1,0	0,1,0	0,3,0	116	99
557	716,790,415	1566,1561,873	841,552,482	1437,1092,888	138	99
558	0,1,0	3,15,6	0,0,0	2,14,4	132	99
559	4,7,5	9,5,7	1,2,4	5,4,2	120	99
561	8,12,3	10,23,14	4,7,5	13,4,6	161	99
562	9,13,8	0,2,0	5,6,11	0,0,0	215	99
563	10,16,5	0,4,0	15,8,11	0,0,2	161	99
564	6,8,7	0,0,1	3,8,2	0,0,0	108	99
565	11,20,7	0,1,0	13,6,7	0,0,0	108	99
566	2,5,1	70,55,33	3,1,1	59,48,48	202	99
567	297,387,151	0,0,0	362,248,218	0,2,0	290	99
581	21,15,10	0,0,0	13,10,6	2,1,0	866	99
583	1,0,2	10,19,9	0,1,0	7,12,6	182	99
584	0,0,0	56,60,44	1,0,1	47,24,34	162	99
585	6,2,2	0,0,0	3,1,0	0,1,0	345	99
589	194,225,158	0,0,0	220,166,100	0,1,0	128	99
590	0,3,0	128,140,90	3,0,0	102,97,65	125	99
592	1,0,0	15,16,11	0,0,3	0,0,2	246	99
595	100,113,77	3,2,1	98,106,64	0,1,0	351	99
596	3,0,1	1,0,0	2,0,0	4,1,0	178	99
606	3,8,3	1,1,0	11,7,4	1,0,0	103	99
608	2,0,3	15,23,9	2,4,2	18,13,13	120	99
609	7,17,8	15,23,9	8,7,5	18,13,13	524	99
610	7,17,7	2,0,2	8,5,4	2,2,1	503	99
612	5,2,4	0,0,2	0,5,6	0,0,0	976	99
614	73,76,30	0,3,0	73,49,34	0,0,0	332	99
615	3,4,3	11,17,12	3,3,0	13,11,8	167	99
619	121,139,99	0,3,2	129,121,79	0,2,0	283	99
620	2,0,1	0,1,0	0,2,2	0,0,0	117	99
621	5,5,7	0,0,1	5,5,4	3,1,2	117	99
622	0,1,0	32,30,17	1,0,0	47,33,30	105	99
623	7,11,6	1,0,0	12,16,7	0,0,0	122	99
624	48,56,37	2,1,0	55,40,26	0,2,0	122	99
627	0,2,0	9,18,1	0,0,4	14,4,7	125	99
629	246,290,180	1,0,0	245,150,133	0,0,0	530	99
630	0,0,1	127,158,102	0,0,2	110,146,83	103	99
631	17,25,16	124,162,113	28,19,10	148,99,82	674	99
632	0,0,0	39,34,19	0,0,3	51,36,39	130	99
633	0,0,1	4,10,4	0,0,0	6,1,2	165	99
635	45,36,27	541,598,332	76,26,37	692,378,364	158	99
636	9,1,8	3,4,2	5,11,6	1,4,0	134	99
638	21,27,16	0,0,1	23,10,5	0,0,0	289	99
650	103,138,53	0,0,0	102,81,51	1,0,3	200	99
651	206,244,101	1,0,0	194,127,106	2,0,0	200	99
652	2,8,4	7,5,3	18,12,13	12,10,4	322	99
653	561,553,295	32,49,19	628,518,428	51,45,36	203	99
654	10,4,5	0,4,0	14,10,4	5,1,1	170	99
656	71,74,27	25,43,25	43,17,32	20,18,19	135	99
657	0,0,0	170,202,111	0,1,0	216,124,137	104	99
658	103,115,57	13,24,9	131,82,61	22,12,11	386	99
659	12,16,11	173,194,109	26,6,10	151,83,116	1027	99
660	0,1,0	559,705,374	0,0,0	534,357,382	120	99
662	66,72,41	6,10,4	82,64,40	3,2,2	122	99
667	104,126,54	0,0,0	124,86,91	1,0,0	1572	99
668	0,0,0	1,0,1	0,1,0	0,0,0	432	99
669	224,252,145	3,1,0	186,120,111	0,1,0	147	99
670	1,0,0	7,7,4	0,0,1	9,9,3	129	99
685	0,2,0	0,2,1	1,0,1	0,0,0	567	99
686	24,18,5	885,1149,593	25,9,27	1040,707,776	184	99
687	0,2,0	0,0,0	2,1,0	0,3,0	164	99
688	13,5,6	26,30,10	16,15,9	34,25,21	156	99
689	3,0,1	3,5,2	2,0,0	9,1,3	144	99
690	0,0,1	1,1,0	0,0,0	2,0,0	144	99
693	65,72,43	2,9,1	66,59,48	4,2,1	178	99
694	29,37,21	0,0,0	19,30,18	1,0,0	178	99
695	11,6,4	2,1,1	6,10,5	1,2,2	470	99
696	26,32,25	0,0,0	23,21,23	0,1,0	206	99
697	0,0,0	97,115,70	5,0,0	104,60,56	108	99
698	2,0,1	63,60,41	1,4,4	127,91,72	111	99
699	1,1,3	370,372,236	5,3,4	523,346,257	113	99
700	8,8,12	256,321,187	16,6,4	348,201,234	138	99
702	55,45,48	0,0,0	65,45,41	0,1,0	116	99
703	0,1,0	332,365,209	0,0,0	378,320,216	105	99
704	33,35,28	0,0,1	30,25,15	0,0,0	103	99
705	0,1,0	0,0,0	0,0,0	0,0,3	126	99
709	0,2,3	1,0,0	3,3,5	1,0,0	112	99
712	4,2,1	41,53,29	0,3,2	42,55,31	202	99
714	42,41,23	1,0,2	57,19,17	8,0,1	114	99
715	50,50,25	2,1,5	52,42,30	1,2,0	114	99
716	39,54,26	4,2,0	49,31,29	1,1,1	328	99
720	98,106,45	13,9,5	101,59,72	5,3,8	1967	99
730	13,17,7	4,4,2	22,26,12	6,1,10	154	99
732	0,0,1	0,0,0	0,1,2	1,0,0	134	99
733	6,3,2	0,0,0	4,3,6	1,0,0	213	99
734	6,3,2	0,0,1	4,3,4	0,1,0	178	99
735	42,44,57	1,0,0	46,26,49	0,0,0	1592	99
738	0,2,0	56,60,33	0,1,0	57,35,46	125	99
739	28,26,9	39,49,29	33,25,18	43,45,26	111	99
740	69,72,60	19,18,13	78,66,47	16,10,16	147	99
741	1,2,3	64,69,41	1,0,0	66,57,34	135	99
743	28,18,18	13,14,8	25,22,16	10,8,7	108	99
744	52,59,37	22,44,21	89,39,39	31,29,23	108	99
745	89,121,55	3,1,0	93,51,52	0,1,0	162	99
746	4,3,9	130,169,73	2,9,0	172,96,92	102	99
747	265,290,134	0,0,0	341,261,221	3,0,0	604	99
749	18,37,20	1,8,3	53,13,23	1,1,8	286	99
750	7,4,4	0,3,2	9,3,5	1,1,0	192	99
751	9,5,5	49,45,34	11,6,7	57,42,29	218	99
752	2,4,3	49,45,34	3,4,2	57,42,29	125	99
757	40,48,28	0,0,0	24,23,17	1,0,1	318	99
759	227,276,172	0,1,0	258,128,154	0,0,0	126	99
760	179,258,142	0,2,0	205,168,139	0,0,0	120	99
761	17,17,4	1,6,3	14,13,11	0,0,0	143	99
762	11,9,9	132,144,82	18,7,12	119,110,81	192	99
763	4,7,2	120,152,75	4,3,0	154,139,104	926	99
765	464,548,304	0,0,0	572,423,311	0,16,0	170	99
766	55,40,40	1,1,0	62,53,59	3,0,0	225	99
767	6,1,1	2,2,3	6,2,2	3,1,1	168	99
798	54,79,35	0,1,2	46,43,26	1,0,0	570	99
799	234,252,158	2,4,3	281,157,194	7,4,3	395	99
800	16,16,16	2,3,4	30,20,14	5,1,4	932	99
802	0,1,0	1,9,5	0,0,0	13,11,7	120	99
803	0,0,0	3,4,0	0,0,1	6,5,4	120	99
808	72,77,45	5,2,3	77,61,47	4,2,3	201	99
809	108,127,74	1,0,3	120,96,80	1,0,2	288	99
810	18,17,10	1,4,1	17,23,20	4,4,7	388	99
812	0,0,0	1,1,0	3,0,0	2,3,0	103	99
813	33,22,16	278,296,167	17,22,13	264,207,129	103	99
814	16,25,5	11,5,4	14,11,9	9,11,5	491	99
815	153,181,92	0,0,0	129,81,67	2,0,0	500	99
819	1,1,0	0,0,0	3,1,3	0,2,0	161	99
820	0,0,1	0,0,1	1,0,0	0,0,0	146	99
821	2,9,2	0,0,1	3,2,1	0,0,0	365	99
823	113,112,61	0,1,0	142,116,90	0,0,0	629	99
824	5778,6661,3458	0,2,1	5786,4192,3621	5,13,0	663	99
827	1,0,0	45,43,26	0,0,0	48,35,37	327	99
828	1734,1919,1027	3,4,2	2434,1581,1442	10,1,2	162	99
830	4,8,5	98,109,69	10,7,0	94,54,57	321	99
831	1,6,2	0,0,1	1,0,0	0,0,0	133	99
832	3,1,1	408,484,345	3,3,3	412,358,258	103	99
833	38,43,32	1,1,0	91,51,40	7,1,1	130	99
835	11,6,1	3,0,1	8,4,2	4,0,5	255	99
836	13,10,3	2,3,2	9,4,5	0,2,1	255	99
837	11,9,3	2,3,2	10,5,2	0,2,1	297	99
838	0,4,2	2,5,2	2,1,0	1,0,3	141	99
840	2,3,0	3,0,0	0,0,0	1,0,0	136	99
842	12,2,8	1,6,2	13,13,14	5,1,0	118	99
843	8,6,6	0,2,0	7,9,4	1,0,0	142	99
844	5,8,7	22,16,15	1,8,0	31,24,16	142	99
846	0,1,0	64,58,37	1,0,2	84,54,37	103	99
847	18,18,7	0,0,0	17,20,18	1,0,0	220	99
848	30,35,11	0,0,1	33,37,27	2,0,0	220	99
849	2,0,5	23,17,5	5,6,2	11,15,12	329	99
850	26,41,20	144,172,99	31,22,26	145,102,69	108	99
858	36,37,19	0,4,2	36,29,12	4,0,0	105	99
860	467,588,306	1,2,2	448,324,280	0,0,1	283	99
